state,diesel,electric,natural_gas,LP_gas,total,diesel_percentage,electric_percentage,STUSPS,node
CO,544.0,13654.0,258.0,148.0,14604.0,0.0473842782799233,0.9526157217200768,CO,fips08011
CO,544.0,13654.0,258.0,148.0,14604.0,0.0473842782799233,0.9526157217200768,CO,fips08013
CO,544.0,13654.0,258.0,148.0,14604.0,0.0473842782799233,0.9526157217200768,CO,fips08015
CO,544.0,13654.0,258.0,148.0,14604.0,0.0473842782799233,0.9526157217200768,CO,fips08017
CO,544.0,13654.0,258.0,148.0,14604.0,0.0473842782799233,0.9526157217200768,CO,fips08021
CO,544.0,13654.0,258.0,148.0,14604.0,0.0473842782799233,0.9526157217200768,CO,fips08023
CO,544.0,13654.0,258.0,148.0,14604.0,0.0473842782799233,0.9526157217200768,CO,fips08025
CO,544.0,13654.0,258.0,148.0,14604.0,0.0473842782799233,0.9526157217200768,CO,fips08027
CO,544.0,13654.0,258.0,148.0,14604.0,0.0473842782799233,0.9526157217200768,CO,fips08029
CO,544.0,13654.0,258.0,148.0,14604.0,0.0473842782799233,0.9526157217200768,CO,fips08037
CO,544.0,13654.0,258.0,148.0,14604.0,0.0473842782799233,0.9526157217200768,CO,fips08039
CO,544.0,13654.0,258.0,148.0,14604.0,0.0473842782799233,0.9526157217200768,CO,fips08043
CO,544.0,13654.0,258.0,148.0,14604.0,0.0473842782799233,0.9526157217200768,CO,fips08045
CO,544.0,13654.0,258.0,148.0,14604.0,0.0473842782799233,0.9526157217200768,CO,fips08049
CO,544.0,13654.0,258.0,148.0,14604.0,0.0473842782799233,0.9526157217200768,CO,fips08051
CO,544.0,13654.0,258.0,148.0,14604.0,0.0473842782799233,0.9526157217200768,CO,fips08053
CO,544.0,13654.0,258.0,148.0,14604.0,0.0473842782799233,0.9526157217200768,CO,fips08055
CO,544.0,13654.0,258.0,148.0,14604.0,0.0473842782799233,0.9526157217200768,CO,fips08057
CO,544.0,13654.0,258.0,148.0,14604.0,0.0473842782799233,0.9526157217200768,CO,fips08059
CO,544.0,13654.0,258.0,148.0,14604.0,0.0473842782799233,0.9526157217200768,CO,fips08063
CO,544.0,13654.0,258.0,148.0,14604.0,0.0473842782799233,0.9526157217200768,CO,fips08065
CO,544.0,13654.0,258.0,148.0,14604.0,0.0473842782799233,0.9526157217200768,CO,fips08067
CO,544.0,13654.0,258.0,148.0,14604.0,0.0473842782799233,0.9526157217200768,CO,fips08069
CO,544.0,13654.0,258.0,148.0,14604.0,0.0473842782799233,0.9526157217200768,CO,fips08071
CO,544.0,13654.0,258.0,148.0,14604.0,0.0473842782799233,0.9526157217200768,CO,fips08075
CO,544.0,13654.0,258.0,148.0,14604.0,0.0473842782799233,0.9526157217200768,CO,fips08077
CO,544.0,13654.0,258.0,148.0,14604.0,0.0473842782799233,0.9526157217200768,CO,fips08081
CO,544.0,13654.0,258.0,148.0,14604.0,0.0473842782799233,0.9526157217200768,CO,fips08083
CO,544.0,13654.0,258.0,148.0,14604.0,0.0473842782799233,0.9526157217200768,CO,fips08085
CO,544.0,13654.0,258.0,148.0,14604.0,0.0473842782799233,0.9526157217200768,CO,fips08087
CO,544.0,13654.0,258.0,148.0,14604.0,0.0473842782799233,0.9526157217200768,CO,fips08089
CO,544.0,13654.0,258.0,148.0,14604.0,0.0473842782799233,0.9526157217200768,CO,fips08091
CO,544.0,13654.0,258.0,148.0,14604.0,0.0473842782799233,0.9526157217200768,CO,fips08093
CO,544.0,13654.0,258.0,148.0,14604.0,0.0473842782799233,0.9526157217200768,CO,fips08095
CO,544.0,13654.0,258.0,148.0,14604.0,0.0473842782799233,0.9526157217200768,CO,fips08097
CO,544.0,13654.0,258.0,148.0,14604.0,0.0473842782799233,0.9526157217200768,CO,fips08099
CO,544.0,13654.0,258.0,148.0,14604.0,0.0473842782799233,0.9526157217200768,CO,fips08101
CO,544.0,13654.0,258.0,148.0,14604.0,0.0473842782799233,0.9526157217200768,CO,fips08103
CO,544.0,13654.0,258.0,148.0,14604.0,0.0473842782799233,0.9526157217200768,CO,fips08105
CO,544.0,13654.0,258.0,148.0,14604.0,0.0473842782799233,0.9526157217200768,CO,fips08107
CO,544.0,13654.0,258.0,148.0,14604.0,0.0473842782799233,0.9526157217200768,CO,fips08109
CO,544.0,13654.0,258.0,148.0,14604.0,0.0473842782799233,0.9526157217200768,CO,fips08113
CO,544.0,13654.0,258.0,148.0,14604.0,0.0473842782799233,0.9526157217200768,CO,fips08115
CO,544.0,13654.0,258.0,148.0,14604.0,0.0473842782799233,0.9526157217200768,CO,fips08117
CO,544.0,13654.0,258.0,148.0,14604.0,0.0473842782799233,0.9526157217200768,CO,fips08121
