year,fips01003,fips01083,fips01097,fips04003,fips04009,fips04012,fips04013,fips04015,fips04019,fips04021,fips04025,fips04027,fips05001,fips05003,fips05017,fips05021,fips05031,fips05035,fips05037,fips05041,fips05043,fips05055,fips05063,fips05067,fips05069,fips05073,fips05075,fips05077,fips05079,fips05081,fips05085,fips05093,fips05095,fips05107,fips05111,fips05117,fips05119,fips05121,fips05123,fips05145,fips05147,fips06001,fips06005,fips06007,fips06009,fips06011,fips06013,fips06015,fips06017,fips06019,fips06021,fips06023,fips06025,fips06027,fips06029,fips06031,fips06033,fips06035,fips06037,fips06039,fips06041,fips06043,fips06045,fips06047,fips06049,fips06051,fips06053,fips06055,fips06057,fips06061,fips06063,fips06065,fips06067,fips06069,fips06071,fips06073,fips06077,fips06079,fips06081,fips06083,fips06087,fips06089,fips06091,fips06093,fips06095,fips06097,fips06099,fips06101,fips06103,fips06105,fips06107,fips06111,fips06113,fips06115,fips08001,fips08003,fips08007,fips08009,fips08011,fips08013,fips08015,fips08017,fips08021,fips08023,fips08025,fips08027,fips08029,fips08037,fips08039,fips08043,fips08045,fips08049,fips08051,fips08053,fips08055,fips08057,fips08059,fips08063,fips08065,fips08067,fips08069,fips08071,fips08075,fips08077,fips08081,fips08083,fips08085,fips08087,fips08089,fips08091,fips08093,fips08095,fips08097,fips08099,fips08101,fips08103,fips08105,fips08107,fips08109,fips08113,fips08115,fips08117,fips08121,fips08123,fips08125,fips10001,fips10005,fips12001,fips12009,fips12011,fips12015,fips12021,fips12027,fips12035,fips12041,fips12043,fips12047,fips12049,fips12051,fips12055,fips12057,fips12061,fips12063,fips12069,fips12071,fips12075,fips12079,fips12081,fips12083,fips12085,fips12086,fips12093,fips12095,fips12097,fips12099,fips12101,fips12105,fips12107,fips12109,fips12111,fips12121,fips12127,fips13007,fips13027,fips13033,fips13037,fips13069,fips13071,fips13081,fips13087,fips13093,fips13095,fips13099,fips13155,fips13163,fips13177,fips13193,fips13201,fips13205,fips13235,fips13243,fips13251,fips13253,fips13261,fips13273,fips13277,fips13287,fips13315,fips13321,fips16001,fips16003,fips16005,fips16007,fips16011,fips16013,fips16019,fips16021,fips16023,fips16025,fips16027,fips16029,fips16031,fips16033,fips16035,fips16037,fips16039,fips16041,fips16043,fips16045,fips16047,fips16049,fips16051,fips16053,fips16055,fips16057,fips16059,fips16061,fips16063,fips16065,fips16067,fips16069,fips16071,fips16073,fips16075,fips16077,fips16081,fips16083,fips16085,fips16087,fips17017,fips17101,fips17125,fips17179,fips17193,fips17195,fips18073,fips18091,fips20009,fips20023,fips20027,fips20029,fips20039,fips20047,fips20055,fips20057,fips20063,fips20065,fips20067,fips20069,fips20071,fips20075,fips20079,fips20081,fips20083,fips20089,fips20093,fips20095,fips20097,fips20101,fips20113,fips20119,fips20123,fips20129,fips20137,fips20145,fips20147,fips20151,fips20153,fips20155,fips20157,fips20159,fips20165,fips20171,fips20173,fips20175,fips20179,fips20181,fips20185,fips20187,fips20189,fips20193,fips20199,fips20203,fips22001,fips22003,fips22009,fips22019,fips22023,fips22025,fips22029,fips22035,fips22039,fips22041,fips22053,fips22065,fips22067,fips22069,fips22073,fips22077,fips22079,fips22083,fips22097,fips22107,fips22113,fips22123,fips24011,fips24019,fips24035,fips25023,fips26005,fips26009,fips26021,fips26023,fips26027,fips26077,fips26107,fips26117,fips26149,fips26159,fips27037,fips27057,fips27097,fips27111,fips27121,fips27141,fips27145,fips27151,fips27159,fips28011,fips28015,fips28027,fips28033,fips28051,fips28053,fips28055,fips28083,fips28103,fips28107,fips28119,fips28125,fips28133,fips28135,fips28143,fips28151,fips28163,fips29005,fips29007,fips29011,fips29023,fips29031,fips29069,fips29087,fips29133,fips29143,fips29155,fips29181,fips29201,fips29207,fips30001,fips30003,fips30005,fips30007,fips30009,fips30011,fips30013,fips30015,fips30017,fips30021,fips30023,fips30027,fips30029,fips30031,fips30035,fips30037,fips30039,fips30041,fips30043,fips30045,fips30047,fips30049,fips30051,fips30053,fips30055,fips30057,fips30059,fips30063,fips30065,fips30067,fips30069,fips30071,fips30073,fips30075,fips30077,fips30079,fips30081,fips30083,fips30085,fips30087,fips30089,fips30091,fips30093,fips30095,fips30097,fips30099,fips30101,fips30103,fips30105,fips30107,fips30111,fips31001,fips31003,fips31005,fips31007,fips31009,fips31011,fips31013,fips31015,fips31017,fips31019,fips31021,fips31023,fips31027,fips31029,fips31031,fips31033,fips31035,fips31037,fips31039,fips31041,fips31043,fips31045,fips31047,fips31049,fips31051,fips31053,fips31055,fips31057,fips31059,fips31061,fips31063,fips31065,fips31067,fips31069,fips31071,fips31073,fips31077,fips31079,fips31081,fips31083,fips31085,fips31087,fips31089,fips31093,fips31095,fips31097,fips31099,fips31101,fips31103,fips31105,fips31107,fips31111,fips31113,fips31115,fips31117,fips31119,fips31121,fips31123,fips31125,fips31127,fips31129,fips31135,fips31137,fips31139,fips31141,fips31143,fips31145,fips31149,fips31151,fips31155,fips31157,fips31159,fips31161,fips31163,fips31165,fips31167,fips31169,fips31175,fips31177,fips31179,fips31181,fips31183,fips31185,fips32001,fips32003,fips32005,fips32007,fips32009,fips32011,fips32013,fips32015,fips32017,fips32019,fips32021,fips32023,fips32027,fips32031,fips32033,fips34001,fips34005,fips34011,fips35001,fips35003,fips35005,fips35007,fips35009,fips35011,fips35013,fips35015,fips35017,fips35019,fips35023,fips35025,fips35027,fips35029,fips35035,fips35037,fips35039,fips35041,fips35043,fips35045,fips35047,fips35049,fips35051,fips35053,fips35055,fips35057,fips35059,fips35061,fips37163,fips38021,fips38035,fips38043,fips38049,fips38053,fips38073,fips38081,fips38105,fips39085,fips40007,fips40009,fips40015,fips40025,fips40039,fips40045,fips40051,fips40057,fips40059,fips40065,fips40073,fips40093,fips40101,fips40139,fips40141,fips40149,fips41001,fips41003,fips41005,fips41011,fips41013,fips41017,fips41019,fips41021,fips41023,fips41025,fips41027,fips41029,fips41031,fips41033,fips41035,fips41037,fips41039,fips41043,fips41045,fips41047,fips41049,fips41051,fips41053,fips41059,fips41061,fips41063,fips41065,fips41067,fips41069,fips41071,fips45017,fips45075,fips45085,fips46007,fips46027,fips46065,fips46115,fips46119,fips46121,fips46125,fips46135,fips48003,fips48013,fips48017,fips48039,fips48041,fips48045,fips48051,fips48061,fips48065,fips48069,fips48071,fips48075,fips48079,fips48087,fips48089,fips48093,fips48107,fips48109,fips48111,fips48115,fips48117,fips48129,fips48141,fips48147,fips48153,fips48157,fips48163,fips48165,fips48173,fips48179,fips48189,fips48191,fips48195,fips48197,fips48205,fips48207,fips48215,fips48219,fips48229,fips48233,fips48239,fips48245,fips48275,fips48279,fips48291,fips48295,fips48303,fips48305,fips48317,fips48321,fips48323,fips48325,fips48335,fips48341,fips48353,fips48357,fips48369,fips48371,fips48383,fips48389,fips48395,fips48421,fips48437,fips48445,fips48451,fips48463,fips48481,fips48483,fips48487,fips48489,fips48493,fips48501,fips48507,fips49001,fips49003,fips49005,fips49007,fips49009,fips49011,fips49013,fips49015,fips49017,fips49019,fips49021,fips49023,fips49025,fips49027,fips49029,fips49031,fips49033,fips49035,fips49037,fips49039,fips49041,fips49043,fips49045,fips49047,fips49049,fips49051,fips49053,fips49055,fips49057,fips51001,fips53001,fips53005,fips53007,fips53017,fips53021,fips53025,fips53037,fips53039,fips53043,fips53047,fips53057,fips53071,fips53073,fips53077,fips55001,fips55033,fips55053,fips55057,fips55067,fips55081,fips55085,fips55097,fips55137,fips55141,fips56001,fips56003,fips56007,fips56009,fips56011,fips56013,fips56015,fips56017,fips56019,fips56021,fips56023,fips56025,fips56027,fips56029,fips56031,fips56033,fips56035,fips56037,fips56039,fips56041,fips56043,fips56045
2023,23535802.120718636,1396755.5275920632,4292957.961901861,34065657.985730566,10090863.24466501,10733944.137732107,106615886.25436595,5555217.527641918,4502336.515930977,71550450.9524217,757782.1787120851,14662581.410289776,523132960.72250205,78772495.67007433,111927148.52273199,450912267.44325536,231212454.44994742,155796245.82593584,309005647.60764337,264558267.10430083,23051855.32440388,192601809.29017276,39431233.6939748,310955541.0474443,164394877.1010132,8157952.442058863,127488379.20208217,186971341.51781225,129444369.75143148,6332634.21970908,332340792.09397584,22284066.260172457,155452326.6100968,154537581.44384953,486461276.4056907,191974020.00977325,20549943.465661738,73340225.67654252,201189582.35293657,41659190.78271799,272878260.1024183,390316.6618982029,1014028.2046926768,59406825.95806672,412277.59482247336,43026822.94878733,1395007.070930184,1053117.758541126,1393246.8707857945,62507524.30415251,45737816.37312192,3863483.620584418,85989240.41573246,783637.767431891,105646457.04806553,39367455.854148105,3148477.599584583,5036458.640725213,1176592.3926282718,51123694.38324762,2045807.6887289905,794597.9727891455,3612076.7509862767,46049598.130128294,10223407.608295886,3636717.791254447,9582677.833993347,5215732.17886446,2636498.9918284053,7094846.088067344,5625511.79605514,35429885.866348445,19763604.639962293,812111.131145919,1728795.8875628451,5717482.871529844,51068270.03427756,4018557.1470369375,1418133.1276377125,2958304.652923504,1624206.3453292935,7701868.603249701,1337808.5011358738,12370295.30985347,18291327.62687313,11225264.729428478,43702061.129462436,32135682.92297378,15125018.785735155,710324.9425317253,79152403.7530626,4329951.01735515,14944155.094108444,15510599.098988933,353875.02814118174,1529047.929973578,147285.67593210435,2554387.996928459,630446.4439744606,359572.9048898966,404656.27160229353,569131.3925887508,1469710.0501742922,777164.024144909,57385.720210144216,122516.50854889692,1198866.8583532092,454318.6137701449,93823.14165083512,334795.3945159369,818913.6922293928,643042.9191606669,1829768.9015158606,72517.0345755729,132843.2481359642,1197242.2998539112,65467.632129976926,2314775.2528772163,49302.13605833122,1131953.3820095088,413149.90127556986,74190.29557689419,1429659.906669795,2656287.0355004515,424660.41168478783,649866.2154641799,2358468.8501470005,630546.3482602375,1276729.169029613,330767.3395673257,118317.36476817154,1615269.6863084543,411578.419297605,675264.7884253587,976102.1336978655,475836.98809411086,3329799.3156866967,602116.4683385635,2493085.543083723,165377.0062841683,887015.1347346795,174710.81534723745,847123.4806724574,1577290.7506909706,7119095.175602321,11447478.503096988,33294090.42723233,9031130.302910415,15791496.87792225,7628938.476902667,3941890.4339107927,55601064.259556934,21065997.450728714,5962725.025588379,7463296.092063016,7924110.789068993,11197949.052120116,16873610.763605084,69209506.76326424,35586218.330253735,23013347.789314307,11184054.151524547,15173706.300870597,15187436.180420715,16012863.348632982,9303763.624908179,8390303.856326995,27662793.355173394,5833326.1253767,8197382.339039951,20230139.263491143,4964607.267261389,4339312.456785911,5883134.124430109,31411996.099477906,4112351.448083589,41591606.4531662,10997798.045661408,18569443.604773313,8326491.2728618635,17362938.90446796,8752609.47907842,4557817.111114433,1918252.9306484624,3179484.447114878,1343996.785713818,1110545.2874428513,1714045.2172764852,2305808.512407478,11447342.94187531,2505037.586930053,2779153.4471674426,3912368.2727816235,1804970.4102467722,2974251.249435365,4911206.900701225,1964620.5677984818,7234797.325429101,10339150.183669034,1635273.6836698004,1876820.4081441115,2261174.2490232247,9107877.433713645,3113880.893825394,2084640.6951652702,1388475.5836176097,1554299.6001687867,1329769.4320724881,3943849.10135198,541248.6741964729,32201.674115128557,652322.005866295,209090.3359237721,5906298.172602689,1032376.4137274286,2948755.7886365834,648044.9513773469,1329419.64445566,2447839.2755417572,2937444.41208214,1174837.5812697383,7674813.903490554,719850.7602809394,79236.50559180856,143281.79605397422,1457939.1359220813,518163.09556697874,934999.1861304919,178626.15848752475,1479623.3683367218,83554.09978874332,4053149.0820005583,1238768.3936987063,385913.5934988833,1403728.0677392895,84715.15636485064,164840.92311460522,1278019.2311658857,1570322.2886371003,6550368.029328753,227418.13989563045,4377091.585188803,1888804.7389995854,736640.7602503139,4807815.852439456,1467648.8265881008,4675964.976036052,10313.54012403481,1206687.2387401012,3201799.176894494,4263485.181282324,23370797.719629817,7230451.508256664,3837105.568807976,4360191.195488848,1743441.9842061051,5039198.618053143,10787127.800695643,17137664.2735178,2526955.2838377343,2980533.685020806,3147608.830189267,34852388.84932642,74278098.95459826,24621065.023887992,5789786.932035229,4879454.796631998,33247199.114523962,44598315.98825707,4993812.943308145,11482825.67250788,8060946.210066519,47067667.62753579,6057098.464021549,768249.8040981613,38443995.908021696,5242217.1672514845,20532435.27062249,3980355.4471527655,7896315.4551162915,44782940.98878092,328498.5736637232,14117882.300185204,3666221.5442789327,21137938.98315501,1951807.2775848666,29193517.088102456,5810122.908909422,18085548.95241516,4577629.982980499,6940000.578427882,2973632.387981258,11373114.496426476,7388337.260105473,50614100.54441344,21306619.781242672,35891770.37756105,29589293.235870495,29741595.63910591,60551115.94944258,29069657.517219122,12516048.708757024,12696231.452407826,64981213.85606798,12686335.82640177,18799192.50845977,11017035.938509207,5520933.962921072,5974495.093729406,13102960.218287611,11391075.313305274,43415311.43531831,11248922.596992167,62472049.06474335,17504527.513591394,32696477.821403727,1261978.5546462156,3636974.352925554,6862376.336824019,3163844.3313479996,10255735.16362516,26326256.374949653,12391768.902079344,24889332.231076885,5776014.066277816,6814987.794932971,7524242.1025858475,4252957.98931955,42622308.77486884,1409476.0610129137,1569175.2122931047,1544381.9831307244,1969113.947166638,5563137.651992046,2073814.163222347,1835894.5799342922,6119735.45097222,7432236.101065666,2998398.485635374,1380449.2846826145,579682.0172257008,588861.2797074749,2501435.291920481,846001.7019762504,929923.3785309786,696543.2603074368,848263.8521300057,1296380.8655889763,182985310.8402207,7097693.802014009,71059480.5830092,5950073.045686243,23696819.371568635,52192595.74564706,19929151.471680533,96150879.51741055,717150.0077406318,10694571.376901971,43536847.72071908,38611542.99244669,140961260.01145995,56215861.08601634,54473631.076014794,132537039.88841614,23171382.019677933,1614596.1586680706,811013.6642741673,1437756.835913955,16806727.9649806,1583044.2861248143,20595334.94291701,1632009.4524185536,11803814.235320266,25977715.821939945,16752589.17725636,1598677.6049910584,9569182.221573846,30713972.09073249,8677731.550834507,3431215.4956820644,3820734.4207768007,2130890.6510156947,5162997.346446095,442819.1072232641,1837299.0148950678,1023037.3816926708,1401609.9481769782,818464.2288499635,739588.8700307946,1421355.8754501538,2542409.2855065814,5776234.263465802,727751.0153732395,297221.448692864,1281674.5927970097,819778.9496514701,898596.4356377779,1457914.9723608682,2344744.3122906345,2176977.6796564544,397252.8997481329,169451.0039084579,322615.67564867024,7428232.414249081,2195268.991255386,2111659.9742749096,745794.4712095021,2939047.7963122223,571753.6691588318,3405971.4009267217,1472695.8928614203,891737.5027861444,1783356.5404408067,825229.8753492922,4300256.622724179,3335779.483094423,1409076.8877520927,1667067.3752198752,796224.9269831015,1256001.8888831895,137528.57686178866,1477391.0823548303,2637245.352098517,4044002.801306645,229252.6654886621,1156572.8642158874,2819616.1242215885,1826133.526645177,4502094.815119942,49103903.770382024,64016629.66278499,5531928.324478585,5604074.593524165,5866917.30497945,38074535.77335321,42776087.734864146,2348382.2845229344,15349592.250769481,67466902.90647595,6363304.588520856,10500988.853705062,20813991.99856631,81407135.0381999,26770459.395537026,11735753.746697962,37444442.01806809,6115029.483904092,7343564.71658224,85625271.73527344,2922642.340552592,1922302.0879564662,58217319.985665135,4921818.645449129,4514105.46095244,8169485.51860854,1811503.3527687243,38388555.32866126,29892476.110640995,21085850.074645996,19703305.72905977,6297713.703243843,11551025.227042582,10744722.580000116,5749053.9718436655,25006529.158735298,33513662.487892047,45899292.83314084,54340469.24628056,17621910.02710308,27744111.55764638,5712876.799819586,98928881.7328816,20021638.53521109,25956163.124310527,4586925.068572341,50160039.55680068,33578733.103286386,10999166.775353579,7867069.960595355,17020372.88029637,78033416.77405906,12523027.700992519,3404092.431246876,5211628.6178894425,3241374.992457919,26066964.07469488,18583920.80512549,8219435.027479325,1370102.2572852783,14061780.94387407,65326845.882714376,53804208.165311866,28180503.45498717,37559173.5405367,15582185.214020295,8529124.709142175,21396621.70902342,19365870.36491223,5222504.7832939895,8304891.644914036,17127776.52107564,15969725.300097475,29124765.86673495,3863478.3214336215,4809531.506955905,31718547.96225403,22799072.612110328,2819528.1823374075,11559726.710222568,10081667.900269443,23757463.427555446,46317837.031055644,662054.6022419636,622908.3764888771,684254.5463562702,2097908.695683503,4349607.751718726,9625912.129318405,34522992.85141742,9059955.4479016,3370240.2377552404,1942196.286929128,833130.9340120079,4577620.339864447,3599551.235932147,839970.127113494,5416595.560328386,8963662.849614091,3720717.3978151754,10223050.124891745,181473.49626763992,65200.74449806187,3647861.267541156,273483.5810281523,8066264.322521802,387634.69978616777,4215656.573171911,2699128.6870523253,160104.00850420224,81251.27588618701,1986472.9246992646,5519575.62170556,156103.07127465968,1028071.9315741628,622089.8384499223,278042.5549299633,310258.44094262866,4911395.695148765,151576.6590501322,618650.7055893326,101424.75252423798,481087.0891418937,478002.75001568295,1087584.4648313574,270150.2035238492,1749128.047887018,1155567.6944244672,600581.036789414,806244.3346468828,357470.97504578164,301893.17755526496,637343.1002934816,291932.34101404285,281138.27565830084,574337.6282694777,398854.9615787361,229742.10274149707,184972.01733723973,10581632.02935342,1178997.599339828,10444535.305688826,27823802.95298967,2195075.4066434107,1909218.6390351232,1582942.6784721464,2628912.245097283,1205757.0535903545,1266491.219749717,964248.088308149,1755690.5917305062,212146.92361707875,74740342.17382582,1153327.2624714111,1253801.2111128569,1446618.68995502,366370.7196582229,1002664.2855468667,65056.12647617034,801762.1317742749,233775.08496230762,197707.12603931013,2280362.30137841,98148.77517435297,9403937.08567312,102845.77814995598,694380.9064099235,380920.4254703318,147859.5477414053,7026793.016007855,3408113.928161526,537045.7315379941,891108.2603573764,2033988.7176705396,2628638.3997999225,2870448.4768639,212724.37124694695,280210.52611339785,5179828.147991056,2664591.2749199397,632978.7220109365,1056914.948375008,562564.5293540395,78523.81184693593,524943.431810868,1218135.9552999018,1587959.0595991903,1013199.220072055,1275440.7208446134,743102.9307284796,266704.33235215116,927072.2699060375,128120.31073119282,1589557.8600216971,1165851.4012488083,844452.6261905888,530541.4235878258,2134118.477960316,1739918.7059229736,230895.01763665798,343833.90344753925,237304.08114708823,187053.15882357952,386734.3133299701,5270227.547367349,11919983.31379905,175688.45178551972,310093.17336108524,2436018.6366241467,826633.3615749392,980148.754664048,476842.1708178688,1331834.1036792956,5659375.365197647,16897566.5033342,1496846.2854564125,4818816.828526441,795965.9730170144,1189919.533956711,57826.80461368171,3403842.425563035,457795.0161611676,7181598.745059168,10284841.244175177,828787.3819527793,1495385.4218363103,7474035.264839308,615391.2422575792,8939047.479525773,294103.4714337273,22296682.903025273,1019050.5151903557,511316.39647200546,3303374.9389330144,3703150.2048581047,2721668.2037340477,1837874.4285557687,137221.09804376145,600929.8685860977,5992981.848424788,46894.82138087551,1633388.7403123523,4749488.4434845,1464087.847070892,907155.4149827472,1241383.9708333358,69053.79278079976,758843.3133429323,696324.2110072521,10200212.610828098,396341.56970053376,4732155.299830336,7702656.333874311,15125616.228453198,740420.6869749612,4719224.235425601,726634.8994072109,14787244.392015357,1827387.3045447045,2558829.878162102,995318.911826831,1736978.802614615,4797733.912003037,382095.8265336882,351650.3796935092,79498.81155707895,898531.8916785725,3058888.333979999,2228866.52693536,8679898.690243328,8329974.969414975,2781634.4940954824,257520.2220921084,140831.88031260684,496045.22510838934,2014600.7462594807,839993.4663138036,489061.192882962,193424.6004193977,23447563.821043123,5524932.590597476,220058.78106044442,27197429.2681862,238837.3252944189,442659.80407093745,892319.5639591981,209431.63304198117,230934.9804998941,2420652.186442261,3695342.692960067,300922.7793623426,3581948.215765609,1405005.678232923,5916622.804078883,274340.63875873433,1138412.1175848166,448248.7017087365,721806.616578161,557675.6631496036,1187759.3873722784,897549.3109318225,52673.13304176594,78752.6823823952,1700297.9427131931,3758741.720167353,414705.29657071555,258489.17150312985,191435.81296527607,351861.7621853856,217100.2038813694,742678.8637491583,406482.6903052735,1637157.948247635,12662437.776631325,2080948.764564967,712103.6791119104,2303102.146709501,4017795.4189010425,885323.6729816948,218668.61696104993,10685308.142938832,11009716.802989379,1541744.5463018052,3917195.300237045,4677192.154336012,6943409.9294997435,1661741.9256640428,396700.0063652227,7199257.790996104,22482057.424209468,667669.5182736155,1738006.4747989362,16666461.188226901,4531860.264600046,944258.419127174,5399120.424907599,4523599.789584774,9876037.741458561,2148996.8130437597,11992783.554026147,2204690.192686696,759671.5580839654,7050716.513208383,2792514.737697453,209014.20750336946
