node,jan_hourly,feb_hourly,mar_hourly,apr_hourly,may_hourly,jun_hourly,jul_hourly,aug_hourly,sep_hourly,oct_hourly,nov_hourly,dec_hourly,unit
fips47189,0.8083642879953592,0.8625554575365678,2.329288313651512,12.500207282765121,17.657051203573403,37.025177836340724,47.30313219362054,43.12657134772187,22.97455782246156,10.108266229840197,2.1019179290900185,0.6873927867181944,m3/h
fips48001,18.37387793274431,30.52274561208433,64.50261443367344,185.0938414331636,270.73234285546044,287.6150391272577,233.92651037987372,225.27685717117828,137.46683940008188,66.70627356034046,34.10635661710369,16.97949434559968,m3/h
fips48003,407.323190774651,485.4282755794901,1055.1845103340704,3192.8867832340557,5386.70832034941,8540.41873043169,7729.6966410572695,4898.044629909281,2846.4684111043166,1164.0835963230659,410.2533812291758,290.36080295644814,m3/h
fips48005,0.0,0.17923900996848144,6.088290125270577,51.7495243920577,77.6757502717961,72.41761373631763,26.80731985443725,0.0,0.0,0.0,0.0,0.0,m3/h
fips48007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m3/h
fips48009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m3/h
fips48011,197.6754304879301,233.2052466273756,772.3732632087726,1241.6164883152398,1444.9666393502023,1913.558651297138,2585.5292514180687,1834.45099224837,1028.1987436862805,390.01648337093695,180.9278473341588,127.58288103035025,m3/h
fips48013,1873.888677309247,2732.6733003316317,3641.615085845591,5276.465253121496,6732.584969715335,8139.722890643733,6504.978018220266,7265.909123624599,4865.614384976223,3391.1874057632504,2378.7180531817826,1875.8007987393737,m3/h
fips48015,171.4947685448935,212.37188805907135,522.4235339465774,1215.038791076861,1118.7782084737612,1593.8519261441818,1859.5331010560374,1844.8488796904057,1055.1512255557077,575.7338223325894,302.62067790917513,128.47139369330176,m3/h
fips48017,1890.1492639251476,2278.777137408385,2987.953438502833,5133.697983515914,9167.031962922747,22157.931359315407,29615.695165471894,29240.464337700807,20359.07945292885,10962.21992021024,2885.676611248378,1391.105898846175,m3/h
fips48019,50.239451853296366,66.27323957861692,91.31623132268997,130.83622579154752,186.525869124368,289.99885274087944,247.7735677092828,265.20373949523884,90.89167837187553,43.78868425849154,41.60630310781536,55.041220458820106,m3/h
fips48021,265.6828940472219,302.0838113428702,440.3218538751791,787.762014186616,761.5193258390013,907.303173216784,1453.9528658495976,1921.3507695657324,1017.6662855667922,665.0497341656778,359.27674798213434,241.97987211070983,m3/h
fips48023,245.65017584134998,278.48756715647045,411.01368168338973,394.1660075062294,492.3580126503086,679.5018428870394,901.931197165528,904.5834665516891,464.08016878567923,477.8637642894126,301.3257291175919,213.14542512026262,m3/h
