node,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec,total consumption (m3),total-check,diff
fips20029,1102423.321,638237.0619,1496777.535,177213.191,559008.2178,2133642.565,1579689.497,161454.2322,167672.1428,243113.2265,534683.6994,389872.3132,9183787.003,9183787.003,2.03E-16
fips20031,406.4262814,356.0939378,2061.308682,12640.56294,13268.01966,27995.02627,59701.75723,45957.80728,14868.80228,2705.39277,680.8580288,431.9582421,181074.0136,181074.0136,-1.61E-16
fips20033,186447.474,204271.9036,353893.0385,496515.1969,745669.9761,774585.052,1071487.39,964528.1868,489290.3109,397548.6351,239138.5309,162271.1936,6085646.888,6085646.888,0
fips20035,36393.85017,34370.75991,75628.63902,93908.61761,100935.249,144003.5539,303734.7285,298787.7847,144411.7825,88065.70329,45013.55207,31941.69712,1397195.918,1397195.918,1.67E-16
fips20037,30509.48294,17961.8617,86777.14693,1103.196259,28725.01063,106278.5387,53826.90657,1078.840952,996.4148621,1645.985634,7695.528517,3169.688268,339768.602,339768.602,-1.71E-16
fips20039,268264.8327,293410.9754,502860.2805,614170.0994,956017.2588,1397239.593,1836786.582,1593523.967,866750.6129,514111.1388,270305.3495,219665.425,9333106.115,9333106.115,0
fips20041,82406.17093,77205.37954,142276.2233,177921.6513,230273.9439,276498.4899,541173.3265,503859.1974,238458.217,143835.9988,79964.79507,59367.16111,2553240.555,2553240.555,-1.82E-16
fips20043,672.7408468,803.4427624,2394.150443,28504.57949,44442.77857,67726.70796,137525.716,83562.01197,30694.25713,5990.844671,1089.215209,733.58008,404140.0252,404140.0252,4.32E-16
fips20045,2303.941523,2717.307858,18231.37197,51539.83449,77067.85631,103093.1614,208424.5797,136406.5648,53057.02001,15349.96891,4025.342876,2247.847601,674464.7975,674464.7975,0
fips20047,2942970.854,2823872.951,5789878.717,8843540.663,16723986.81,16190355,19261201.75,12209069.28,5003170.962,6925382.9,3852614.634,2628172.077,103194216.6,103194216.6,0
fips20049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
fips20051,30133.78019,30300.94935,57209.53785,78607.3438,125821.3101,147974.2605,193464.5066,154218.0214,75726.15938,59368.7067,33975.29318,26736.62347,1013536.493,1013536.493,1.15E-16
fips20053,16073.52676,15006.82698,29269.61469,42266.82281,72141.49804,79185.37338,113415.9314,85922.06301,34771.38316,32191.19139,18316.79991,12764.71832,551325.7498,551325.7498,2.11E-16
fips20055,6640993.118,6786586.671,12355781.45,16765832.88,26866190.27,32217400.09,37675997.39,35884192.75,17542871.79,13821128.51,7829932.494,5844793.134,220231700.5,220231700.5,-1.35E-16
fips20057,2307712.487,2136979.414,4104320.937,5907763.36,10401807.7,10666336.2,13273719.52,10373709.92,4797304.453,4603299.211,2626335.278,1843280.209,73042568.69,73042568.69,2.04E-16
fips20059,85616.73351,52294.95066,127612.2904,2111.453341,37794.29655,205762.6756,126997.4621,2455.8174,1970.602336,3483.721009,10541.66249,12159.92145,668801.5868,668801.5868,-1.74E-16
fips20061,166871.377,105112.6659,268753.3736,36560.12682,103748.8725,326179.052,213547.3168,35133.3395,27626.25968,37720.88231,76585.6655,68401.64629,1466240.578,1466240.578,0
fips20063,544922.2893,574152.8454,989431.8605,1159386.713,1653238.868,2329257.18,3093193.878,3165664.569,1562192.903,1041613.847,565890.3067,460786.5723,17139731.83,17139731.83,2.17E-16
fips20065,409172.568,430140.0974,772846.9934,994232.9005,1370394.755,1912677.383,2821062.633,2490880.459,1396504.661,938163.7507,499637.6827,388976.2464,14424690.13,14424690.13,2.58E-16
fips20067,12115659.57,7338005.075,17528638.63,2178394.351,7863375.328,19753734.63,16265917.68,2351749.13,1862819.99,2365165.156,4142990.866,4530749.71,98297200.1,98297200.1,-1.52E-16
fips20069,4493488.135,4403551.414,7588115.605,10082464.21,11831522.61,11436890.45,18536116.6,25524921.6,17156076.33,11798810.81,5532654.25,3618628.864,132003240.9,132003240.9,-1.13E-16
fips20071,1841699.133,769745.5276,2296378.022,623734.1548,834421.3859,3210154.732,2916529.519,423887.0213,238721.6583,288872.8481,367979.5206,938034.0398,14750157.56,14750157.56,1.26E-16
fips20073,139.6054337,163.2008933,538.1076349,1361.585336,1733.659003,2492.495648,4779.328001,3730.071538,1737.738613,506.4048264,151.5558901,90.27805196,17424.03087,17424.03087,0
fips20075,573470.6654,670275.9343,1118689.309,1728863.131,4557915.049,7139982.531,8609727.234,7793081.628,3275436.641,909136.0014,532218.5906,480910.7913,37389707.51,37389707.51,-1.99E-16
fips20077,45579.84761,43356.057,80726.74431,118906.5738,160551.526,142933.1613,222774.8989,214232.6442,101122.7153,85270.44548,54160.4768,36728.00378,1306343.095,1306343.095,1.78E-16
fips20079,3329798.9,2251416.268,3596985.565,765180.3371,1372831.457,4848193.595,3269884.697,663874.355,636338.9946,971367.9642,1477641.955,1408057.297,24591571.39,24591571.39,0
fips20081,16592154.2,10063091.55,20235208.04,5698541.276,9729051.312,26439868.34,23184834.69,4708781.781,3403526.638,4049007.248,5995828.958,10020479.22,140120373.3,140120373.3,0
fips20083,553121.8951,545712.0852,1048917.558,1413033.517,2272935.059,2560271.107,3189812.246,2837811.62,1365638.914,1141512.644,629834.0578,509692.0454,18068292.75,18068292.75,2.06E-16
fips20085,183.1853255,250.8468908,795.6908851,5957.356088,9149.249473,14346.32374,23974.26428,14587.99741,4191.858118,840.1986727,246.7835658,124.0169659,74647.77142,74647.77142,0
fips20087,2631.193995,3162.394331,14658.4264,70484.00232,101442.1175,146168.347,294538.0581,184001.7746,67102.09388,16585.92793,3993.74597,2356.449715,907124.5318,907124.5318,1.28E-16
fips20089,611499.6202,630579.7465,1291105.23,1889324.513,3128563.849,4342012.543,5471364.893,4461812.679,1814691.754,1586938.901,757269.3224,544720.073,26529883.12,26529883.12,-1.40E-16
fips20091,1227.288051,1532.964717,9138.29045,36299.25453,65317.92737,101071.3681,151574.024,84146.38192,20464.44551,5110.335179,2230.144988,1227.423951,479339.8488,479339.8488,0
fips20093,2919492.789,3187169.09,6610848.992,11608804.63,18438812.25,26035551.6,30503121.68,25331229.21,10886397.24,5778111.341,3270193.486,2536204.267,147105936.6,147105936.6,0
fips20095,2038354.04,1401727.853,2311705.159,481345.711,1035508.259,3172913.968,1876383.831,423775.4901,408551.8134,612776.2108,1030467.208,886428.7264,15679938.27,15679938.27,1.19E-16
fips20097,8322025.38,5032708.03,8544747.634,1800676.49,4200327.534,11817091.54,8017548.417,1703524.086,1539826.736,2258771.81,4103228.114,3411655.897,60752131.67,60752131.67,2.45E-16
fips20099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
fips20101,1418656.275,894814.043,1966104.689,360815.1268,962263.7545,2047121.127,1727027.858,370011.7246,316156.9796,419712.1529,744041.0248,669491.2857,11896216.04,11896216.04,-3.13E-16
fips20103,21758.84066,12462.48698,29153.60634,5534.730482,9033.350559,56284.51187,42101.10858,3919.204127,825.6905201,1262.803547,2492.540066,11372.48219,196201.3559,196201.3559,1.48E-16
fips20105,80903.04877,52042.11539,115847.5879,17417.01198,51902.63143,146919.3776,96069.98691,17098.51751,15283.99957,21502.13912,42631.05843,36401.62075,694019.0954,694019.0954,1.68E-16
fips20107,153.7316522,159.3124357,761.2753358,2559.646835,4271.499377,6903.117384,10286.98787,6853.02249,1974.197995,565.7422229,229.9500294,129.5781157,34848.06174,34848.06174,0
fips20109,223651.9403,235632.4741,420026.514,510681.9653,795999.1047,1116523.739,1317517.68,1164255.817,542026.4929,393186.2294,217122.9166,182238.8042,7118863.677,7118863.677,0
fips20111,498.0018845,783.1783435,1818.762217,4963.420668,6358.460717,9314.733393,18075.88309,15018.74579,6247.383529,1852.77707,645.925572,358.4836998,65935.75598,65935.75598,2.21E-16
fips20113,798348.2689,691990.3211,1559009.045,2225485.218,3433473.343,3462721.105,5086706.007,3900276.765,1364123.955,1491388.702,986391.7751,625231.6472,25625146.15,25625146.15,-1.45E-16
fips20115,42513.0803,38412.64199,79930.66177,119861.8518,172409.2639,174462.408,270778.2383,210877.9431,84232.67893,75235.51523,49560.73714,33916.12865,1352191.149,1352191.149,-1.72E-16
fips20117,1673.939994,2044.868385,5746.44866,56991.23938,84889.23996,138308.1494,239746.3616,184324.6873,49942.67902,11458.18286,2076.718134,1094.90528,778297.42,778297.42,1.50E-16
fips20119,3970589.355,4262638.685,7986501.259,11386998.7,19238768.35,19529210.61,23411502.63,16096677.88,8990423.863,9037935.944,5324764.131,3507137.33,132743148.7,132743148.7,-1.12E-16
fips20121,7889.233547,4465.716077,12451.72741,1272.141364,3718.364815,20681.27779,13859.47751,870.1286354,320.5370748,420.0436366,1060.397954,2687.07766,69696.12348,69696.12348,0
fips20123,200181.5817,186303.6687,476958.0549,870046.0276,1697770.594,2057663.028,2337024.187,1203914.367,306627.8372,595024.2517,289889.7178,193928.1809,10415331.5,10415331.5,-3.58E-16
fips20125,672.0033702,758.9257825,3543.961835,9878.108431,12631.43375,18607.1257,42851.06122,32296.09947,12467.33393,4019.889003,1091.885213,574.4192516,139392.247,139392.247,0
fips20127,2489.058079,2448.845126,4226.665014,5593.143879,7522.863698,8942.489524,17375.06944,16205.53785,7431.491302,4518.253576,2383.337206,1826.90875,80963.66344,80963.66344,3.59E-16
fips20129,747333.2177,818280.9582,1658621.273,3417941.224,4963933.805,7897471.482,9495454.222,7595521.26,2958965.742,929066.9832,653228.1012,606254.6897,41742072.96,41742072.96,-1.78E-16
fips20131,37999.49428,26144.0756,77449.82405,1735.660333,25337.05414,107339.3058,63906.43268,1938.316412,1304.932956,2599.577429,7683.598622,4486.372057,357924.6444,357924.6444,0
fips20133,3900.365688,1658.611983,5986.221299,1760.787541,2360.532035,10459.77984,9427.709455,1091.870756,279.0346713,618.6529575,810.5775978,5205.933355,43560.07717,43560.07717,0
fips20135,343592.5768,198934.97,397725.798,179566.5877,210394.5858,526369.0557,479796.8773,139420.1765,111965.4402,138388.4988,177144.1534,282268.2202,3185566.94,3185566.94,0
fips20137,274755.6448,286058.8753,513399.6885,746112.0562,1286624.432,1927815.25,2266805.256,1583326.648,896943.3714,654340.1427,320843.5213,250687.5028,11007712.39,11007712.39,0
fips20139,259.9637501,321.3175939,1003.133245,7251.939001,12314.92663,18120.28244,26731.87226,15710.83087,3487.676733,997.7717025,380.2896621,214.0721107,86794.07599,86794.07599,0
fips20141,53750.54547,56339.59937,110697.9828,146973.7413,244662.9206,303817.2398,412025.9531,319009.6262,136149.9,119113.9229,62863.24865,48581.18178,2013985.862,2013985.862,1.16E-16
fips20143,63891.07385,55356.96761,143828.9373,236958.9091,374575.5844,529897.96,781945.6599,570184.8133,229054.1316,193808.1166,94854.57333,67912.51941,3342269.246,3342269.246,1.39E-16
fips20145,1849021.384,1742139.631,3811273.821,5111338.068,7414793.9,7244941.613,11554689.58,9888343.614,6241981.769,5003724.423,2422746.127,1507030.142,63792024.07,63792024.07,0
fips20147,350123.0525,389071.1861,750853.6289,1048644.58,1863654.082,2699782.155,3451266.631,2600430.881,1436986.242,918401.8305,469473.4018,356775.423,16335463.09,16335463.09,0
fips20149,10235.88036,13798.1397,47739.45852,252147.3334,377616.0323,576579.4925,906634.4148,636420.6586,199318.8634,48543.75016,14690.34366,7681.996514,3091406.364,3091406.364,1.51E-16
fips20151,2456954.543,2108320.445,4727906.746,7292970.737,10959410.62,9375197.809,19256570.42,12378675.39,6420098.804,6137001.86,3215110.682,2131296.536,86459514.59,86459514.59,0
fips20153,517283.8277,535543.9877,885985.3384,1094441.553,1968179.49,2787134.828,3154355.563,2636492.308,1660569.326,1032619.859,542887.9305,434694.4711,17250188.48,17250188.48,-2.16E-16
fips20155,1694274.375,1468687.594,3054695.493,5013514.257,7385882.411,7014136.23,10350089.11,7637648.21,2976618.643,3347930.52,2199396.082,1472401.508,53615274.43,53615274.43,-1.39E-16
fips20157,287744.4044,259800.8043,649478.8011,1025271.852,1712296.517,2576553.566,3651037.324,2644730.342,1054361.525,920305.926,404305.6536,278851.3836,15464738.1,15464738.1,1.20E-16
fips20159,508466.2641,422992.451,1074582.305,1876797.231,3544695.099,3479918.803,4666589.478,2210975.09,482406.1052,1185043.102,690748.0376,411874.2262,20555088.19,20555088.19,0
fips20161,24353.8528,26493.95714,47568.7966,62854.53303,89103.30618,107964.4693,181630.9047,164589.8236,75082.4472,50358.73873,23448.34192,18627.15891,872076.3301,872076.3301,1.33E-16
fips20163,36768.69652,39144.19494,76943.09338,113641.718,188205.2824,244647.6222,306677.4468,234855.9507,114354.494,95444.27197,48860.77078,38081.44914,1537624.991,1537624.991,1.51E-16
fips20165,730063.3632,530647.5996,733441.469,738736.8008,481452.7563,1435017.719,1344558.592,462758.8257,534666.4239,442188.3791,468661.5739,904908.0738,8807101.576,8807101.576,0
fips20167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
fips20169,86500.36747,89498.3781,175764.5557,240208.6129,318651.6436,346586.0148,583196.6945,573536.7235,295230.7594,181551.2483,102070.1041,69252.53985,3062047.642,3062047.642,0
fips20171,3761630,2215757.449,4596910.809,1603874.377,2236267.334,5925690.784,5396851.508,1299637.243,1033507.118,1267501.539,1671940.399,2624456.544,33634025.1,33634025.1,0
fips20173,669851.0038,555013.3843,1150164.445,2117460.959,3084975.139,3104100.766,4442139.517,3002332.763,1147382.412,1352349.367,889079.4518,541323.9013,22056173.11,22056173.11,0
fips20175,2184362.011,2536537.48,5855317.357,13290021.82,21635230.98,26887025.49,31295730.14,22857655.79,9056538.975,2931228.1,1877196.874,1627445.604,142034290.6,142034290.6,-2.10E-16
fips20177,153743.8679,101191.9078,250813.8378,4041.648811,76567.86834,381013.2992,230418.5787,5402.599997,2998.233908,5582.112073,18512.08103,18726.70863,1249012.744,1249012.744,0
fips20179,2037634.343,1969768.858,3353559.12,4028670.709,5961133.819,8802109.122,11359899.92,10780989.39,7031470.427,3998222.443,2115032.175,1812018.406,63250508.72,63250508.72,-2.36E-16
fips20181,3134263.54,3165238.903,5116352.197,6521082.167,11468659.49,15809753.9,19921745.42,17581229.99,11500569.12,6161229.153,3291603.493,2521713.914,106193441.3,106193441.3,0
fips20183,39708.3145,44297.86307,91253.58819,141083.4513,232178.5014,326623.7766,417286.0228,317690.9909,139449.2492,116140.0582,58732.31305,42869.51111,1967313.64,1967313.64,1.18E-16
fips20185,2145467.429,1800581.726,4590985.117,7293244.854,14655156.72,14895816.62,18794268.3,10390150.63,3149306.742,5333180.113,2845947.747,1811972.63,87706078.63,87706078.63,-1.70E-16
fips20187,11319710.8,5554564.737,14477280.46,2827632.135,5488254.391,18959406.87,16599298.46,2421683.001,1622481.656,1861399.088,2447959.731,4953867.763,88533539.1,88533539.1,1.68E-16
fips20189,3113613.091,3666785.571,8025417.433,16578474.94,23480478.07,31496849.65,42068354.95,35784351.84,15480850.7,4579845.341,2692136.788,2407960.751,189375119.1,189375119.1,-1.57E-16
fips20191,205973.1102,193284.6881,384129.6981,589898.6004,756109.208,720572.2966,1110866.014,1065273.049,409049.1642,371744.6234,228006.9903,162989.1913,6197896.634,6197896.634,-1.50E-16
fips20193,2733119.448,2784674.567,4757359.817,5629109.875,9302170.545,13102979.28,15082922.85,13771548.05,8565835.579,5296851.668,2757533.856,2252928.676,86037034.21,86037034.21,1.73E-16
fips20195,135193.6931,142170.8856,258199.8589,327681.4447,455980.2516,556808.1589,838492.3823,828813.849,473202.6115,290350.7997,158428.4403,121872.7797,4587195.155,4587195.155,-2.03E-16
fips20197,9116.477944,13858.10824,30894.19568,128902.6685,168414.2835,233850.845,434876.8137,348988.7682,114297.7048,26060.62442,8288.092154,4647.523431,1522196.106,1522196.106,-1.53E-16
fips20199,618654.5478,702378.7284,1224210.405,2794241.039,4480277.56,7241456.737,8616017.843,7094711.753,2619476.635,833323.9941,488992.3867,452997.8564,37166739.49,37166739.49,0
fips20201,69738.76864,62325.94382,159667.9277,279249.8681,472141.6005,723600.8117,1012092.567,644940.2829,247208.5296,242953.4192,105649.4972,70160.33967,4089729.556,4089729.556,-1.14E-16
fips20203,3594142.749,2160857.324,4455756.853,2343005.833,2031677.734,7489092.063,7069344.637,1407708.231,1491116.912,1013081.459,1187014.578,3247137.074,37489935.45,37489935.45,0
fips20205,36370.99714,23846.68242,57406.84647,20047.52864,23309.09249,108216.4925,84893.45888,11910.06949,20324.86663,7196.944178,9692.569333,41630.41434,444845.9625,444845.9625,1.31E-16
fips20207,222.6777276,265.0142547,1561.533138,4213.012141,5293.131143,7768.657519,15124.17516,11400.95337,4458.352947,1342.895074,405.415008,216.2751311,52272.09261,52272.09261,-1.39E-16
fips20209,12830.23417,8354.394147,17560.54079,4200.561653,4235.70863,36017.79139,27748.06286,2534.800708,2290.05332,798.8184814,1238.651572,6541.159248,124350.777,124350.777,-3.51E-16
fips21001,67.8496825,53.97628997,56.61620203,1511.845463,3259.600461,6313.261143,5838.356759,4217.948105,2272.765335,2614.078268,545.4853533,130.0117628,26881.79483,26881.79483,0
fips21003,753.4255219,767.9068763,1454.130272,10605.24558,15122.48005,23457.48888,25279.19778,20607.75052,17074.36656,9704.281006,1603.291954,601.0783345,127030.6433,127030.6433,0
fips21005,9593.587161,5581.213738,19017.71848,282.5066047,8075.367208,21617.72712,19590.99367,322.8138363,267.6029653,822.9887212,3437.943564,693.5031508,89303.96622,89303.96622,0
fips21007,17221.54431,7271.291369,24359.73209,7124.08911,9654.56031,43797.48698,40855.35435,3825.67402,377.0400041,1906.458013,3394.895235,12272.339,172060.4648,172060.4648,-3.38E-16
fips21009,9474.326469,6095.300865,20121.32085,416.5682905,12826.625,22398.87334,18422.54152,436.278737,352.0637178,914.0966307,5878.617849,897.74956,98234.36284,98234.36284,0
fips21011,108.8337702,123.005449,246.5642235,1373.818267,2255.418753,3574.023726,3925.292547,3317.694484,1801.218212,1048.30217,253.5274521,93.29305041,18120.9921,18120.9921,2.01E-16
fips21013,0,0,0,129.6318568,1222.263419,3060.419725,2408.41596,1666.076597,225.2078766,0,0,0,8712.015435,8712.015435,2.09E-16
fips21015,9415.223996,3593.28789,7901.986853,4455.09551,14345.33534,10852.48477,9073.474824,1069.827426,1652.141592,5056.684822,9842.653736,3387.187719,80645.38448,80645.38448,-1.80E-16
fips21017,447.7991549,535.5615564,1194.36208,10880.01703,20554.92764,38291.08027,37898.39681,31249.56691,8115.717545,3379.634134,985.2324841,375.7161927,153908.0118,153908.0118,0
fips21019,0,0,0,133.2121873,1031.798765,2922.706131,2872.129656,1624.850562,127.3181331,0,0,0,8712.015435,8712.015435,2.09E-16
fips21021,10148.39602,5861.336924,15243.47976,456.4784572,9931.00552,18543.34959,19071.6312,413.4070083,525.7296375,1812.200353,6653.402349,724.8615384,89385.27836,89385.27836,0
fips21023,3466.309752,2196.024778,8127.797774,646.8578045,31561.37561,7361.754015,6324.265395,589.3532809,892.4736827,2052.143484,16538.78444,783.7002753,80540.84029,80540.84029,0
fips21025,1000.283711,146.0655594,1802.929945,0,161.5514256,2738.003968,2863.180826,0,0,0,0,0,8712.015435,8712.015435,0
fips21027,0,0,0,0,194.0058651,2630.551413,6015.983883,6163.812909,2886.346083,404.5322605,0,0,18295.23241,18295.23241,1.99E-16
fips21029,15245.22818,15178.27826,171740.1681,4142.655621,164644.3421,93384.62819,51615.10112,2947.674192,6689.619528,22873.26833,60313.86139,3408.616126,612183.4412,612183.4412,0
fips21031,0,0,0,0,840.6747176,9329.543691,21743.69695,19879.2631,9057.248314,1662.349586,0,0,62512.77635,62512.77635,1.16E-16
fips21033,62909.23502,36676.37591,159000.2929,3293.537536,153947.5917,141568.8445,122035.4992,3213.246478,4441.86654,17642.83442,54662.87895,4866.675333,764258.8785,764258.8785,1.52E-16
fips21035,144626.5321,86833.08693,328800.0513,5109.982393,251900.8254,344695.615,261096.5584,5073.424385,5104.972497,17979.07367,73073.47481,8304.457596,1532598.054,1532598.054,0
fips21037,1773.034254,1030.825604,3799.36024,140.3542608,7200.114061,3785.945711,2941.357165,121.7191211,209.4546492,462.8661356,5342.95849,199.2581554,27007.24785,27007.24785,-1.35E-16
fips21039,23845.90115,14121.35746,33851.85275,9175.974332,10683.66394,62182.12493,58185.66255,3969.527185,6611.559596,2368.172743,4142.597533,13232.0711,242370.4653,242370.4653,-3.60E-16
fips21041,2068.265724,2783.332441,2945.611963,738.3256955,1526.61036,5600.098816,5826.428672,623.4391005,212.0156494,1899.477503,1126.965418,1440.618522,26791.18986,26791.18986,0
fips21043,0,0,0,289.1850923,1728.482308,5973.651096,6036.896728,3634.910781,457.8660988,0,0,0,18120.9921,18120.9921,0
fips21045,433.4650716,242.3045908,254.4830848,1761.630926,2964.581566,5707.521807,5126.919019,4178.756558,6687.891197,5704.494385,1958.630831,524.3439378,35545.02297,35545.02297,-2.05E-16
fips21047,149691.9674,58513.33414,211576.2212,28939.66253,194642.0683,256971.9234,226596.6541,18639.18628,6583.258449,38724.27597,72169.08652,70015.26288,1333062.901,1333062.901,0
fips21049,11864.28267,6393.590217,17796.05357,273.1682859,4817.685175,21390.59817,22098.66941,325.1595438,261.0351172,833.6118059,2733.286358,702.6822257,89489.82255,89489.82255,1.63E-16
fips21051,0,0,0,1132.478571,9111.11726,23952.45672,21396.46972,14792.2538,1634.551516,0,0,0,72019.32759,72019.32759,-2.02E-16
fips21053,22233.31426,1824.645947,23210.63618,0,1065.122019,38692.0179,48728.00072,0,0,0,0,0,135753.737,135753.737,-2.14E-16
fips21055,109304.5423,2527.764047,3544.488342,27933.05848,6267.603957,61645.98954,80184.79991,12687.48954,2124.469707,42827.79109,14779.05508,87188.51005,451015.562,451015.562,0
fips21057,0,0,0,1957.663068,25485.89621,54926.83791,43493.34015,26753.75581,1170.71481,0,0,0,153788.208,153788.208,1.89E-16
fips21059,17102.74674,17494.95608,22957.58766,184536.1013,323211.8452,551896.9727,638419.0883,578700.1284,979872.249,381157.3515,129181.8127,29947.95544,3854478.795,3854478.795,0
fips21061,0,0,0,0,131.3752719,1363.088235,2912.448566,2803.124172,1275.485718,226.4934714,0,0,8712.015435,8712.015435,4.18E-16
fips21063,3407.32615,570.0653819,7165.434381,0,902.5832225,11900.42617,11775.75119,0,0,0,0,0,35721.58649,35721.58649,0
fips21065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
fips21067,50878.5932,24619.42496,67508.13987,16085.18204,18615.0378,108383.6209,110068.0399,9345.222286,1884.229265,6637.749283,11455.96481,25241.75646,450722.9607,450722.9607,2.58E-16
fips21069,7780.616386,4739.32076,11445.19528,375.4486012,6213.74098,13541.2528,12329.46544,424.3372594,321.8371026,874.6047028,3616.373691,850.5833495,62512.77635,62512.77635,1.16E-16
fips21071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
fips21073,427.4820345,478.8301112,1113.136768,7768.337341,11795.59674,26184.94258,38343.29927,37140.88817,16346.13224,4232.716462,901.8008967,334.0547841,145067.2174,145067.2174,0
fips21075,121455.6549,66925.9332,205551.4224,878.8599996,65611.59392,263538.3725,228995.1159,964.2616614,1091.508793,3721.358794,19693.04171,2901.254565,981328.3783,981328.3783,-3.56E-16
fips21077,1955.832324,1262.945303,1548.421914,1146.094348,1326.998127,3052.755398,2798.062562,705.0493453,486.9066427,1385.114953,1192.654257,1260.15693,18120.9921,18120.9921,0
fips21079,10119.59874,4224.873335,10042.29277,2991.940962,4064.907101,17635.21192,18908.72523,1851.037977,436.840949,2545.942776,3302.235819,4636.775511,80760.38308,80760.38308,-3.60E-16
fips21081,68.62641265,79.48851048,163.8407472,1132.264563,1442.853513,2602.001464,3862.978401,3888.545629,2816.292127,1518.714904,444.0341648,101.3516673,18120.9921,18120.9921,2.01E-16
fips21083,5932.717461,5992.902521,9400.948151,111728.9142,196138.2946,319963.5837,413261.6113,351943.6548,286650.2898,80662.5598,14767.94805,5043.932599,1801487.357,1801487.357,0
fips21085,949.2136827,732.1403863,7470.589455,158.9692616,6395.139744,4553.167974,3011.728229,118.806611,254.8686273,855.9084383,2341.926008,164.7894308,27007.24785,27007.24785,0
fips21087,2716.040281,1245.201217,5430.920509,56.87296102,2553.978583,6334.050863,6044.370626,56.56606766,98.92486982,358.4944173,1771.178867,124.5906028,26791.18986,26791.18986,1.36E-16
fips21089,5079.886881,2401.369078,14492.66936,1.77E-17,4112.562265,15493.93177,11896.58491,1.85E-17,1.23E-18,1.94E-18,405.0687951,1.59E-17,53882.07306,53882.07306,0
fips21091,1200.199504,1075.078455,1205.545905,7840.542484,8150.767741,20238.63002,35684.04896,37664.85399,73631.2876,28142.23847,7953.938474,2164.707021,224951.8386,224951.8386,3.88E-16
fips21093,2557.717987,1819.92422,2104.514488,9371.22437,8306.615592,21000.94193,29401.99907,79831.62425,87988.69885,35528.00361,14122.19001,4130.239576,296163.6939,296163.6939,-1.97E-16
fips21095,530.467083,402.7574815,489.5696667,2141.93156,4164.429135,6954.780479,5861.737586,6688.196088,9109.84342,5641.82768,2265.921573,650.2657983,44901.72755,44901.72755,0
fips21097,163086.2557,35268.84658,110695.5891,13921.14204,65492.81944,139643.819,123262.086,9802.705742,4878.492364,65659.27753,37143.02516,32823.19589,801677.2545,801677.2545,1.45E-16
fips21099,116.9569996,161.0030586,560.5876756,2473.666101,5521.417071,15399.27283,18708.8877,18647.58595,7812.738556,1985.052021,347.5896692,163.7633412,71898.52098,71898.52098,0
fips21101,7581.22296,7118.237183,7913.255883,92751.41131,191151.9404,360556.0993,411470.4105,396561.17,638916.9532,209642.7684,63971.62567,15079.38861,2402714.483,2402714.483,-1.94E-16
fips21103,29560.87212,17070.98574,64105.01432,4210.016764,23386.84953,79073.09115,67977.27733,5554.464285,2997.443798,3494.877377,9897.638822,6968.149744,314296.681,314296.681,0
fips21105,219476.6859,107915.3112,267167.0408,138206.8807,101227.1534,621249.8292,609639.9243,79344.37463,37868.42902,27652.38258,33402.73961,218571.291,2461722.042,2461722.042,-3.78E-16
fips21107,378.0139459,336.4981413,358.5415013,2994.927055,7377.671177,14474.54796,13544.48114,13477.69757,17957.36693,6770.645166,2303.338187,567.1115086,80540.84029,80540.84029,1.81E-16
fips21109,747.3816334,642.3650153,1091.434169,335.5455822,298.0967767,1994.646468,2100.049624,141.5902338,462.3298695,196.6918241,364.6085562,337.2756824,8712.015435,8712.015435,-2.09E-16
fips21111,0,0,0,0,964.4823669,9476.777625,24640.56077,22850.93495,11916.58167,1491.614618,0,0,71340.95199,71340.95199,0
fips21113,6391.071091,3981.771043,7201.102142,4295.571793,2754.375864,16492.93069,17111.91252,2063.387991,2149.138423,1591.245821,2605.323145,5260.690459,71898.52098,71898.52098,-2.02E-16
fips21115,11465.52996,1660.434555,20317.41085,0,1638.684614,31164.05746,32537.68318,0,0,0,0,0,98783.80061,98783.80061,1.47E-16
fips21117,3452.49324,1002.274975,2844.310694,968.2982292,4539.165814,3834.777445,3237.008394,487.8654403,338.7835523,2000.724492,2801.771183,1374.321367,26881.79483,26881.79483,-4.06E-16
fips21119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
fips21121,6283.565859,690.0255412,8679.929347,0,1008.688777,12735.08154,15748.37292,0,0,0,0,0,45145.66398,45145.66398,0
fips21123,2290.714457,1173.417681,9568.267627,1190.716437,9089.12193,6974.911607,5914.943533,618.2686837,444.759414,1961.894034,3645.370241,2139.694101,45012.07975,45012.07975,-3.23E-16
fips21125,1446.37255,836.5913131,1326.454687,1958.975148,1122.977398,6978.45932,6860.501572,1481.322139,762.2063971,823.9757223,444.5021518,2839.456428,26881.79483,26881.79483,-1.35E-16
fips21127,588.0242647,70.65179547,870.3167442,452.4124458,81.93798836,2876.300114,2856.649315,68.60490331,0,0,0,847.1178643,8712.015435,8712.015435,0
fips21129,270.8689675,524.9096946,320.1272083,732.6636389,197.0472072,2136.724891,2075.154323,396.9887709,729.9209707,279.2256297,199.7463529,848.6377798,8712.015435,8712.015435,2.09E-16
