node,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec,total consumption (m3),total-check,diff
fips13243,111432.26498109172,86580.72704681366,243374.94586722896,2145296.3989206785,3545986.452949264,2928423.6177853597,2003632.0231141506,2708832.6292784447,1677922.301631715,802071.047768956,477038.36945816036,174342.43804336002,16904933.21684522,16904933.21684522,0.0
fips13245,1517.1209605626864,945.981020024997,1059.257047267719,730.6199613788812,639.128476749142,1522.2051127219747,1623.1610946971957,420.91221670005507,333.8708586183351,376.88843143641327,487.4319274925852,705.9876401000142,10362.564747749999,10362.564747749999,0.0
fips13247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
fips13249,804.2040998615296,558.5306658520735,1486.3180653894508,11202.938509479054,20259.10811430407,18544.18468294569,15519.043861677135,20795.738939901967,9592.411802101156,5238.125823367728,3720.1550099121164,1383.4316379421957,109104.19121273416,109104.19121273415,-1.3337631732215632e-16
fips13251,137278.64195757214,91467.28678775344,511767.39914195385,1549986.9269942124,2303350.842500918,1776747.9525752587,1601490.96151386,2369353.8971947604,1251738.2536120939,839312.6886790667,435262.1849029932,262974.4462837733,13130731.482144214,13130731.482144216,1.4185387552581282e-16
fips13253,9613690.33097266,6122688.229988188,3749820.758707109,2222612.1823215685,2057139.157824522,5551198.347483491,7535160.661024886,1722584.7468400726,1035943.6835285454,1523622.570988742,2539533.754532646,2051353.5809786106,45725348.005191036,45725348.005191036,0.0
fips13255,100.52746651957314,106.20091156454534,872.2742506722426,4880.461435175232,8497.680222527786,7602.2379057015305,4225.371798077959,1287.1218453128035,814.1046088377412,652.7849324706737,287.0153457066569,111.36420766160457,29437.14493022835,29437.144930228344,-2.4716926969068617e-16
fips13257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
fips13259,95461.01383931233,53223.27110225274,67304.0759178123,46482.807617794446,40192.35501043993,87775.00517568042,100740.44720302423,30583.639599433278,13121.35468163223,21329.68219815941,25089.025075280253,45686.404556792004,626989.0819776135,626989.0819776135,0.0
fips13261,3118572.169416173,1567814.121751705,1987914.5538501777,1868992.512298454,1164475.2968979874,3068759.2164211464,2999390.1851502815,1125442.590428338,362340.9158413458,725298.8200079427,779329.7623924738,1548861.5519038008,20317191.696359828,20317191.69635982,-3.667131121403322e-16
fips13263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
fips13265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
fips13267,956706.101690637,600776.4739272798,639635.8478454758,481874.756722641,410804.58111797465,926793.3391976234,960677.4530114423,300459.4844629165,211996.8645919621,260807.7646808412,331259.0989349113,417015.58428626985,6498807.350469975,6498807.350469975,0.0
fips13269,24718.30822533343,20761.288467070826,19788.59081604324,27947.269472325428,10497.827239726157,38382.03184981281,39520.90092620772,16320.76590060335,12698.902910780513,10119.455101243724,9846.441506322337,23697.21450467546,254298.996920145,254298.996920145,0.0
fips13271,469727.2447570501,286676.8956543666,353109.6080261358,88065.04781456357,187289.2953534342,334904.1630905296,344882.93844543677,58176.50578740226,40572.616177607415,70397.68437822456,97499.01030477638,91350.1651654009,2422651.1749549275,2422651.1749549285,3.8442289349922833e-16
fips13273,1657097.2662588134,1889894.0456300045,1475608.018393184,1287269.596221064,715565.7742319723,2089458.2018829843,2321547.79877985,775498.1905624882,589853.1539417917,439859.7069458004,531948.261981217,805029.0461992094,14578629.061028378,14578629.061028382,2.5553090642935474e-16
fips13275,66710.98027671174,74281.29022237277,201253.8004049,407292.86099885573,409205.1179916396,280265.08082471375,408115.30406832654,529697.9300543235,516106.1434963564,466886.7257889895,207546.024895359,72019.36903207116,3639380.6280546193,3639380.6280546193,0.0
fips13277,2042528.2391093466,1194348.6998638222,1129893.7116931472,795865.2265615746,997949.1881162297,1453436.9129366889,1637649.4113540764,527662.6621360574,242843.12990314636,430218.737043947,647400.6874636072,690516.6928530383,11790313.299034681,11790313.299034683,1.5798097149661486e-16
fips13279,80047.31831836746,60546.83121218922,130691.48738881786,921675.2877214056,1613955.6347137673,1174976.2454626225,1220874.4794387512,1160183.8930397446,772347.4094976145,544076.3979129691,233436.2578055951,139860.32092843537,8052671.563440277,8052671.563440279,2.3130772620697747e-16
fips13281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
fips13283,244184.07522559806,128535.73063889537,193812.42524767166,116527.58063386181,115464.87257081356,232804.58200016737,230480.6821417035,70782.16576856343,38424.652490943,61857.044521740136,83922.64231381036,106145.87014406656,1622942.323697835,1622942.323697835,0.0
fips13285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
fips13287,79005.87763605839,83038.3987446798,287429.53146612475,1743107.973833981,2921599.8170739883,1979056.3401373962,1178132.8000423198,1266127.8886562805,918790.9753446609,398430.23261981626,195401.08193390074,98761.76703815711,11148882.684527364,11148882.684527365,1.670701183192081e-16
fips13289,127652.06431924792,65980.88510942552,63193.330937346145,195673.15286591218,32263.405615332456,185967.27445223412,191878.67966799153,109031.56677033182,52703.77166332556,59580.28188576298,44342.77383968191,170813.773837821,1299080.9609644134,1299080.9609644134,0.0
fips13291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
fips13293,1150.935025757164,1477.2795067373197,18130.48433684212,74685.81378689228,107275.01736653814,82847.03093211022,31409.964633952255,10025.198394676441,9298.662434464431,7523.76477638894,3391.5895572072914,1264.8766375690825,348480.6173891355,348480.6173891357,5.010981214642625e-16
fips13295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
fips13297,9855.753633041233,10204.649625287817,63721.623795751024,238963.73253230078,285371.30272100365,292461.4008856151,324761.4018366667,401147.9382113987,311807.0340369916,155208.81162861854,35560.007333387424,12599.931379443191,2141663.587619506,2141663.587619506,0.0
fips13299,0.0,0.0,0.0,0.0,86382.34286479255,79518.90239870777,409220.8104866634,256163.18176572898,203658.05220296705,77282.24261407343,0.0,0.0,1112225.532332933,1112225.5323329333,2.0933761803282737e-16
fips13301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
fips13303,186506.4989277702,76930.36680755438,122480.9690573543,106608.34234241807,66695.5848572067,184702.3531771351,186225.92422207503,59635.16135610977,26474.356091941903,51729.9674078386,51633.449700632846,128389.87819518121,1248012.8521432183,1248012.8521432183,0.0
fips13305,404003.9103104337,259523.16755120107,127067.25043948171,191737.93812550136,98747.51514677976,321024.83354598493,340280.1826804706,128298.41661969891,82644.61880054546,83445.13492678272,94266.97506636304,122620.70777701135,2253660.6509902547,2253660.6509902547,0.0
fips13307,386607.0195187022,354650.505714657,299321.46957831224,428810.19917400455,178068.6882356047,586296.736687506,608546.7670864466,309263.10758436314,185514.3730067435,145152.39381159196,146063.22961368246,354156.886707069,3982451.3767186836,3982451.376718683,-1.169283045186651e-16
fips13309,14516.486510806404,10908.611866153477,30594.932737642,206740.13747912558,323764.1776013882,244433.00847514774,262183.7973708281,306634.49130166735,177871.85088174304,107733.0974621473,48825.44001573065,25420.46685923695,1759626.4985616168,1759626.498561617,1.3231821857888246e-16
fips13311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
fips13313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
fips13315,1430742.9460483165,804340.0239692488,914639.2449796371,677664.8174703664,526352.1745627444,1171226.3914897142,1240078.9958803435,415805.930954166,177249.60857234904,259195.92937733178,315610.4773076415,546976.5494229826,8479883.090034842,8479883.090034842,0.0
fips13317,411.64825954770333,453.13373936382516,2003.1954095411454,7481.534506026339,9581.534416178905,8033.79101947766,7748.351088240972,10597.363342444416,8308.398951046096,4302.823571845253,1136.0149467781537,467.04992298786686,60524.83917347835,60524.83917347834,-1.202144064080671e-16
fips13319,318.92833851918317,203.18825730731567,1212.714502834776,4061.166894575923,7596.049916845074,6731.880682783323,6554.963488089713,7554.868205789886,3183.275979800562,2293.4492983052746,1175.4442764866376,564.3291496623275,41450.258990999995,41450.258991,1.7553467194893134e-16
fips13321,4126573.966195479,2597383.515925243,1911426.8993952265,1949469.1435871534,1319674.0491719758,3292017.563726811,3680362.6753755384,1279851.0698801852,527402.6024735711,676948.207500339,881514.7918529698,1339598.702019133,23582223.18710363,23582223.187103625,-1.5797027569899166e-16
fips16001,1023558.7695142578,1510542.8417252782,3925027.9377536797,7582575.025605407,13220496.658079406,23606320.493273713,38426804.83466529,43172438.91234402,25615665.410763536,10009130.759064116,3156578.30577518,1272327.0722650562,172521467.02082893,172521467.02082893,0.0
fips16003,181848.5863962664,239210.68723996507,306169.3859213634,538750.6350281263,1137706.0987823794,2500721.343100488,7249049.1407065755,7584856.493914861,4297038.660767184,1433853.8906206114,408808.15870484547,203903.43921481533,26081916.520397484,26081916.52039748,-1.4283038961299233e-16
fips16005,1037594.2268372872,1082209.767053173,2075086.3497648176,4012206.905719176,19653308.163879674,31311408.42517876,50420925.06642964,44078920.20980145,22036513.400245145,6300692.122176981,2143992.734382731,1159278.9881008405,185312136.35956967,185312136.3595696,-3.216445827365402e-16
fips16007,1042876.3842312227,966208.690158508,1745768.0468475963,6485851.834801891,23213336.59994062,36673259.862011746,51201927.39849883,46897614.915129274,24385808.422008015,6106889.039254796,2072732.619805377,1039827.045192315,201832100.85788018,201832100.85788015,-1.4765898120775436e-16
fips16009,15478.158630344677,32659.78311614174,117000.36280944261,418464.781531407,1011166.2207345939,966059.220322449,1571804.859015743,1961939.8456983494,1558156.824314456,350102.13808663463,36205.02228751922,8378.646382321087,8047415.862929403,8047415.862929403,0.0
fips16011,7798190.2097229315,8586192.714057764,17363383.618668266,39614995.89848414,78864594.1402784,86852986.5251782,180286302.85834035,197573786.81353468,104621610.08088715,42911931.198656894,14414106.340670303,7791859.352952848,786679939.751432,786679939.7514321,1.5153467570108363e-16
fips16013,1592228.5232052116,1803019.5905919182,4249952.917953947,8951466.51576045,14641061.226756174,20380057.921010207,42305994.382650934,47580720.21684047,26481603.402064055,10920939.356530169,3361564.816925316,1783327.7019134632,184051936.5722023,184051936.57220232,1.6192343825735336e-16
fips16015,0.0,0.0,0.0,0.0,108115.0302496363,501205.4727578056,1034871.2084099981,806440.4733831001,346320.8441516636,28176.860148844364,0.0,0.0,2825129.8891010485,2825129.889101048,-1.6482827536680513e-16
fips16017,17894.953185739898,27491.20246965105,40112.24686050539,101991.49893269068,414185.5458958654,682236.5766733703,1381831.6316310735,1408644.1166519653,769614.5743729572,174966.89476521398,34443.38891243582,15452.762501037825,5068865.392852507,5068865.392852507,0.0
fips16019,2244891.1964134006,1919429.2901458596,3888545.6966745867,16906613.125036597,76000827.41230696,122244658.65052107,200783143.0539223,158575175.89124075,79004283.2294151,14505817.852112297,4140243.311894836,2227181.1283051427,682440809.8379889,682440809.837989,1.746807749950966e-16
fips16021,1387204.6648706873,1715943.462048304,2397652.3508005585,3239417.47645879,11018228.146607082,15451385.455541886,29018205.176012054,26656182.666817985,13888147.28400154,3837133.1283787605,1373020.807148537,1051054.6469847737,111033575.26567097,111033575.26567096,-1.3420410140080172e-16
fips16023,1445050.2207126694,1703133.515514572,3132919.8545165192,4811184.723210193,17236752.404313825,26887584.286673244,46707966.78142038,39118087.569782674,20772263.010993075,6438139.317554977,2490593.4027797915,1554905.4863084997,172298580.57378042,172298580.5737804,-1.7296905342138663e-16
fips16025,1855393.884943068,2112621.445990228,3783227.9468295723,6772716.843482005,28329630.075456463,41088802.29004958,69968504.99856474,68916359.71568762,40375892.35199889,13518865.093750939,4496613.755285615,2258582.6668339493,283477211.0688727,283477211.06887263,-2.1026256237898883e-16
fips16027,4843414.668792094,8042542.533261248,22788090.625852056,37610038.105446376,55461253.202479646,103267753.00203484,165184566.79738536,161954867.36857924,104730694.88068153,41482213.99756816,15034328.882295253,6145596.577966463,726545360.6423423,726545360.6423422,-1.6407687118858998e-16
fips16029,1668983.9553292203,1723300.8211619025,3219072.358692847,9720379.857417164,43814862.53823364,70110553.60193403,102570884.00801307,86112893.89440465,43122967.34359713,9999505.580837289,3275437.451570015,1749232.1986596005,377088073.6098506,377088073.6098506,0.0
fips16031,9174278.11015624,11382844.650105145,25503214.850685228,41824657.90646073,65083961.96927458,97618342.57667258,219962394.5654682,218336367.30890566,123803859.46316059,55661253.71412591,18378777.751287334,10188389.433395907,896918342.2996981,896918342.2996981,0.0
fips16033,917966.0456300903,978716.8943530645,1653143.2223308925,3372079.75093066,11550830.945388371,18664237.518822275,34251056.20881071,30742950.071130976,15993699.359820127,4633502.7155281855,1649744.3570152887,1018037.2205234112,125425964.31028406,125425964.31028406,0.0
fips16035,185686.95509349502,243644.62489763167,324741.4917842684,624636.1472781099,2263872.902539007,3013615.341157199,6094627.665859991,6302525.187376234,5427352.408756095,1554194.006964899,329657.6858295331,152764.65282689658,26517319.070363358,26517319.07036336,1.404851783310713e-16
fips16037,914334.7351688133,975386.8491166141,1585121.0130900817,2606473.7234297507,5621023.747244807,9200865.561443023,16256904.337089607,15153735.51700034,8170703.32092611,3160364.9437766145,1256202.0397588913,883408.0205745177,65784523.80861918,65784523.80861917,-1.1325734634181e-16
fips16039,1309807.4409829646,1975081.9080723906,7223536.705436415,14172879.188507672,18556331.528306965,34116750.44462247,71518471.12889233,95800539.76400061,60372505.389466204,24455714.257803466,5771677.686551474,2123736.8740773425,337397032.3167203,337397032.31672025,-1.7666025206599545e-16
fips16041,1307566.3136788502,1485983.5878350004,2763644.602433686,6159124.973294145,25021504.224782016,42855743.40784785,68016425.85462585,63160045.06819288,35006749.41749569,9258627.262571666,2964086.4276304534,1522836.9687446444,259522338.10913274,259522338.1091327,-1.1483528780155726e-16
fips16043,467448.7850192744,476903.19124213635,728740.5451910698,4771055.435044535,41017092.79133096,65075166.778010964,95380631.88644992,71730212.92571072,30894517.121965624,3003988.3919603825,843078.9483044917,417016.18972045707,314805852.98995054,314805852.98995054,0.0
fips16045,394259.93964901636,441377.54405457736,606266.5710666927,1093555.9333055113,5061276.719578714,12297340.038574213,32044223.63266364,31368446.1213306,16599930.498826103,4412372.6971015725,1194681.601056099,524264.23459320195,106037995.53179993,106037995.53179994,1.40526620850532e-16
fips16047,2813775.529515551,4989313.5078892335,13477080.153970996,18836862.416917168,27136287.736662786,47251316.35690091,71544571.12077479,78083635.73740843,46852136.292521834,20028414.979311567,8094468.682646406,3428682.319007435,342536544.8335272,342536544.83352715,-1.7400959306213147e-16
fips16049,785709.4569115532,944321.2235516008,1207876.380354671,1536427.8528905082,4620452.508051334,7814087.493741944,19314471.529041573,18394798.5041617,10692350.082965367,2971634.0087424708,1016798.5933065912,686953.2064321544,69985880.84015149,69985880.84015146,-4.258333542413239e-16
fips16051,6283644.2613483025,7107334.227340661,16622699.1865664,31927757.161345385,57642120.95968525,83050583.6791416,124210730.70841609,87989672.83515598,76523637.41385862,32997792.611582994,12221056.933458146,7043927.323490631,543620957.30139,543620957.30139,0.0
fips16053,4132620.8170615854,6251640.251786825,16709632.149460709,24737155.96028373,34610644.19663089,59421570.83766182,98781894.36181888,109954914.416474,62556065.52949455,27240814.052263524,10404217.515821645,4782526.7831165325,459583696.8718747,459583696.87187463,-1.2969268749323705e-16
fips16055,308401.0106445642,431422.9755216845,849745.0103238598,2935883.750924267,7091590.824057047,7948704.235824496,14789601.112004222,20126681.240155436,14064943.044156335,3923902.7600756967,852389.1118494036,355928.78833373083,73679193.86387075,73679193.86387074,-2.0224381419507595e-16
fips16057,700261.3783468894,780538.4317780051,2040061.469945052,5528032.219274507,13783149.117439296,15440127.57373782,35253511.36621088,36908461.52241988,31638682.287508823,10146676.814019592,2439850.192360435,897116.747895629,155556469.12093678,155556469.12093678,0.0
fips16059,1052975.2967209292,1180867.2125397518,2034700.220554997,3543558.320377919,6399942.59935297,9130860.639012847,16949270.5471332,15828799.155894428,8267475.917054795,3327819.1696711793,1363109.9223953243,948588.1095501254,70027967.11025846,70027967.11025846,0.0
fips16061,287389.9353681664,301787.2296175701,755753.4466693238,1379119.948541338,3527496.522304361,3844046.699131539,7212269.704934396,9245623.021559022,8866672.873130169,2881081.7226377046,727672.6638295684,333173.1816211446,39362086.9493443,39362086.94934429,-1.8928317003394916e-16
fips16063,16491800.850157121,11051961.883102868,51453687.362521775,1926237.1648183055,29131631.866728082,46559695.549154,27629698.35453058,2845293.246103329,2197636.754028532,4652472.092834856,12434304.69332239,7164486.909260017,213538906.7265618,213538906.7265618,0.0
fips16065,1170146.3616836797,1180360.9043069563,2331230.349512817,7526379.539425534,42664135.47560724,56781912.79985013,89680679.30634366,76921680.28045191,34542371.649449944,7334138.486741393,2483968.381049687,1253589.561528596,323870593.0959515,323870593.09595156,1.8403845871159984e-16
fips16067,7777275.565383227,10437238.008570524,24196198.241367318,39317068.67915808,56024804.56225721,95550089.4467732,169570589.1066973,190186872.28740785,101963827.83561634,44486445.81252488,16208898.094843993,8343568.493367526,764062876.1339673,764062876.1339675,3.120405225129133e-16
fips16069,1112460.2273455884,1230744.2241613956,2690290.6884431597,5096356.68818279,10842455.502057271,12538504.513734892,26022769.42670967,25921511.212712053,22646750.277874336,8485064.17665502,2360012.222184368,1297717.0384748988,120244636.19853543,120244636.19853546,2.4784741614992974e-16
fips16071,1641784.9939013573,1852354.1142932652,4465448.615095165,14176560.982414668,85183679.16106509,124767446.12492806,178203128.8243135,143949750.9060136,74922379.87740768,14901543.87360871,3846221.1906130756,1642748.0448692876,649553046.7085234,649553046.7085234,0.0
fips16073,4762839.550885875,7335378.895513275,20142878.952158745,29992210.259058375,42296932.425479904,76551389.82967548,138148681.36572188,160993745.88108778,94877986.35457526,38002592.71716853,13592528.655632159,5602562.185753623,632299727.0727109,632299727.0727109,0.0
fips16075,23529916.149968106,16967148.33305584,73933677.33383186,2393139.7149539865,47357255.17875917,67473686.69716421,39823472.78903657,3711897.7314280374,2900587.131402026,6691973.874750616,19182787.226370722,10134740.8647713,314100283.0254925,314100283.02549237,-3.795262086443462e-16
fips16077,4243956.923508225,4814038.105979994,9028822.9111239,26288967.25950504,50499586.823777266,53174742.4225394,120163144.44696158,137210495.47634295,73974703.71829613,30810558.481421184,8675493.068815183,4299768.609909849,523184278.2481807,523184278.2481806,-1.1392667412516594e-16
fips16079,0.0,0.0,0.0,0.0,15387.424461076042,107453.26984745813,280513.6609978943,206655.27455787273,73384.3744499634,3936.6772900366987,0.0,0.0,687330.6816043013,687330.6816043013,0.0
fips16081,740450.7469707985,669249.1923913839,1347650.0275942131,7613651.95778045,44239514.48317711,70269977.26960729,103027361.19553536,78791470.00010613,35857687.76031546,5530933.437882257,1559181.3688772772,745888.6722160411,350393016.11245364,350393016.1124538,5.103239108760778e-16
fips16083,12760686.372588085,16067818.896130394,36917605.831798024,53793023.47711479,75810335.79877399,104844641.15356989,233789372.11203283,278387617.93905866,159495540.49578267,72019938.85436296,25263119.365387954,13487241.262000503,1082636941.5586007,1082636941.5586007,0.0
fips16085,34176.90861209559,46068.86763231475,52248.943432194144,66333.11515664448,394228.45117953914,1336538.1885256742,3252389.4235637593,2614439.707889726,1225267.2618853722,231378.45457297456,48159.82470830557,31303.370764278014,9332532.517922878,9332532.517922878,0.0
fips16087,2021790.2957028938,2376776.216769245,6976539.550317784,16844976.569481734,26291237.76168258,34992450.58868674,66528991.81173233,82293341.35633491,59523300.69172135,23220603.461287156,6481931.20185659,2962971.2592951916,330514910.76486856,330514910.76486844,-3.6067749341447373e-16
fips17001,97295.50709368168,39236.66804901952,139804.1789649614,3294.966291067,57091.68910455454,206404.38253135703,166100.26289337286,2142.4546672748343,3600.839066294733,7221.651724895014,20660.738739192133,3251.3227123290194,746104.6618379999,746104.6618379996,-4.680924585304835e-16
fips17003,293828.91149638593,155040.22796318945,502483.62503533735,2591.2786127634954,161625.164116002,660346.8435942743,607106.6323748424,2616.0908232483584,3297.1953345228826,11886.210936841686,48023.42997327723,7082.234956064639,2455927.84521675,2455927.84521675,0.0
fips17005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
fips17007,1514.271841294014,857.3118100004721,1360.4167906842054,18257.589156826125,73017.27236777302,152465.5964328484,185789.56539546224,120644.51128536506,49675.942496006464,12997.265600203356,3847.244007643764,1326.8976808927603,621753.8848649999,621753.8848649999,0.0
fips17009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
fips17011,34991.08063579457,19108.164245494812,28857.527269133127,226290.75346299756,563065.7326233578,1299216.620923499,1420625.3272769789,1287605.3302594682,686271.0636630906,161534.1108500767,91491.77347919703,36250.86665928026,5855308.35134837,5855308.351348369,-1.5905611092215357e-16
fips17013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
fips17015,117343.84186668327,40988.658251248824,209048.08537175704,2857.3160952833314,102703.95573285142,310801.41101839195,271951.8926391091,1646.3249299271743,2794.9327593428384,7652.302294315697,17804.63962963191,2475.9379252074773,1088069.29851375,1088069.2985137503,2.139851238996496e-16
fips17017,1043249.4984284053,425520.7856087216,1889711.6396407357,116445.12481373663,972153.8198524396,2330954.5877336543,2104598.5539892935,53166.25317762072,73957.9050419307,148750.29244644815,378139.3580827559,145475.28037426274,9682123.099190002,9682123.099190004,1.9237982518387772e-16
fips17019,1872.9571755682275,2587.771547650605,8018.091478673829,238771.2176891525,639324.8610587332,1188709.2418870213,1160195.9203422843,837612.3758801634,113594.61534676347,43386.21685361568,66489.55124229119,20626.679309831958,4321189.49981175,4321189.499811749,-2.1552458522266867e-16
fips17021,87.1220545688876,54.199605734513305,61.73025675212409,682.8164062256275,1100.2462433616001,1724.4736911672326,1986.39620708789,1494.3361404640095,1979.1553398376036,832.1603526628944,242.08620172468753,117.84224816292837,10362.564747749999,10362.564747749999,0.0
fips17023,14216.544806438436,13172.709502648158,16953.6657714121,206533.14679732622,652844.666698173,1030524.7151895006,1078712.7493046564,774187.1663906489,809546.7931046338,346783.77467751084,115445.21128155472,29098.147620747473,5088019.29114525,5088019.291145251,1.8304226484287747e-16
fips17025,459.47642351942227,419.79994732989405,2852.0539843941583,82.84163542606923,2745.531533750363,1504.6512604802872,939.7274189885719,71.38557599737356,121.60810114588067,284.53086690820805,781.6542012107411,99.30379859902867,10362.564747749999,10362.564747749997,-1.7553467194893134e-16
fips17027,50554.46255357568,17278.385900736776,104594.39960145822,11547.212906414637,83482.498145143,77971.11067581893,72406.12476774563,7290.289310457484,5553.087348570672,16780.01163205509,28610.4808946923,32156.877772701748,508224.9415093702,508224.94150937017,-1.1453129541536721e-16
fips17029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
fips17031,244.55434309886923,97.64297864676291,102.27701622431738,3945.5475715723173,20616.95892164321,67749.73362413753,69830.96734792952,47208.189540545674,14517.966082701609,2564.4920235036934,845.3120297256996,252.78297077082738,227976.4244505,227976.4244505,0.0
fips17033,428485.03333595634,193939.67541444823,781964.116470977,26442.784460029434,1645118.4634667516,931236.5428615825,722499.5153765257,26973.33085283737,58627.60694702067,207655.2545523133,564715.2227960787,28852.546745979867,5616510.0932805,5616510.093280501,1.6581873069714545e-16
fips17035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
fips17037,1176.651660699485,606.5688952186414,866.0595712233219,9079.66382508756,15474.686388571581,35346.12306124319,47640.5936438568,33468.5269245579,21894.718273260714,6541.019821331676,2909.1322570279895,1159.8563896711778,176163.60071174998,176163.60071175004,3.304182060215178e-16
fips17039,187.34318883435384,100.17799350161432,111.25604736172163,2163.237225770367,4923.040820997797,9366.008223117255,9914.068405676331,7886.370422604336,4088.4354305808465,1994.083902008593,491.37092934485696,224.86640120192322,41450.258990999995,41450.25899099999,-1.7553467194893134e-16
fips17041,430.87892270928404,358.26586820806864,460.99137096280555,5320.646201430927,15909.845678905944,25416.083143284686,25434.785501612947,18007.075234669872,5024.6845094993605,3737.263316413999,2525.7974508827892,999.3302789193017,103625.6474775,103625.64747749998,-1.4042773755914505e-16
fips17043,713.9288832256883,434.3250126636618,728.3759922726166,7821.317050475444,14650.570964395272,32637.922067622934,45227.51880986631,32117.64996698005,20567.553496494296,5294.236556929151,1687.5087443102823,619.0297927210322,162499.93733795674,162499.93733795677,1.791005641817908e-16
fips17045,115.25828160822532,110.46805677848576,124.57322390288122,1958.4950708698009,4107.073945082602,6473.69863344969,6571.104284717001,5390.170121953554,1931.29588719095,2644.8395749502856,1271.592978900621,389.12418384590205,31087.69424325,31087.69424325,0.0
fips17047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
fips17049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
fips17051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
fips17053,63271.087940092395,28942.48642327109,94680.11189312098,1118.90059577236,23773.839812650673,139389.64935902934,142920.71770955957,831.9601294571422,1723.3853078690317,4430.313876348055,5196.764502159039,1486.4550904203331,507765.67263975006,507765.67263975006,0.0
fips17055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
fips17057,209.32857165862413,117.0037103746693,146.68836816056168,1277.5454605599705,3266.03975024272,6130.825341455672,7651.6644131852445,6549.623886714879,3742.867663318402,1352.5410175322295,442.1094208020707,201.45663924495378,31087.69424325,31087.694243249993,-2.3404622926524175e-16
fips17059,33471.32514720942,29844.263259415045,33655.10243937933,209692.25258259496,473666.11232310015,1011751.5765842702,1348396.9909306006,1522837.8577985517,1906848.2897305663,746939.1874502993,234992.37511505824,58433.354018198086,7610528.687379243,7610528.687379244,1.2237291427071517e-16
fips17061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
fips17063,1085.1632559807829,875.3697643699622,1296.8605039376978,8345.41625746386,17274.540996348955,42185.54120834616,41861.06148076146,27337.72458445313,8528.227864147684,3352.043207586255,2139.4543114884746,1157.0677813655482,155438.47121624998,155438.47121624998,0.0
fips17065,5479.997726098046,2329.658173772431,16502.19472922647,355.8807876904863,20615.448461760174,14654.372605572236,11097.20466819868,321.00399222292924,582.491624910095,2545.149182758636,7693.913864311059,723.2021654787537,82900.51798199999,82900.51798199999,0.0
fips17067,2378.9561409908097,1613.9760573215021,2589.249023818843,15162.581019138306,32835.05145018051,54775.795722275136,67909.2314042101,43194.04850363364,16918.175760094047,12735.081530188116,4984.286397303497,2776.405241194214,257872.8382503487,257872.83825034872,1.128611708553774e-16
fips17069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
fips17071,182097.50059876125,79195.55853852376,281806.65983603976,11397.31955686337,174888.90559867217,424562.36726220656,369927.0308562413,7534.901400202075,14869.95840423857,30339.972518062397,68746.68049936493,10992.95525780232,1656359.8103269783,1656359.8103269783,0.0
fips17073,14749.65701226593,8884.368395408152,14774.028069168617,111699.51540784961,261166.15905968242,620681.3856430846,690328.8618321437,576664.139048533,305863.84954164294,65748.13738937363,39525.16965002716,15269.257609070482,2725354.5286582503,2725354.5286582503,0.0
