node,ground (m3),surface (m3),total (m3),gw_percentages,sw_percentages
fips29205,1238376.9468126101,1042167.67257177,2280544.61938438,0.5430180739664295,0.4569819260335705
fips29207,355223664.204939,3069241.0576839,358292905.2626229,0.9914337096476019,0.00856629035239812
fips29209,204128.068155924,0.0,204128.068155924,1.0,0.0
fips29211,122476.84089355501,103071.528056549,225548.368950104,0.5430180739664291,0.45698192603357096
fips29213,95259.7651394313,34357.1760188496,129616.9411582809,0.734932982434028,0.26506701756597195
fips29215,108868.30301649301,0.0,108868.30301649301,1.0,0.0
fips29217,8478119.09740939,0.0,8478119.09740939,1.0,0.0
fips29219,1660241.62100152,0.0,1660241.62100152,1.0,0.0
fips29221,27217.0757541232,22904.784012566397,50121.859766689595,0.5430180739664284,0.4569819260335717
fips29223,312996.37117241696,263405.01614451397,576401.3873169309,0.5430180739664281,0.4569819260335719
fips29225,176910.992401801,148881.09608168202,325792.088483483,0.5430180739664279,0.45698192603357213
fips29227,81651.22726236969,68714.35203769931,150365.57930006902,0.5430180739664281,0.4569819260335718
fips29229,285779.295418294,0.0,285779.295418294,1.0,0.0
fips29510,0.0,0.0,0.0,,
fips30001,1564981.85586209,951888466.3862411,953453448.2421032,0.0016413825538598356,0.9983586174461401
fips30003,1251985.4846896701,368389093.666112,369641079.15080166,0.0033870301633301433,0.9966129698366699
fips30005,2667273.4239040804,390629638.942314,393296912.3662181,0.006781831588396634,0.9932181684116034
fips30007,843729.34837782,225990051.45998698,226833780.8083648,0.003719593022569354,0.9962804069774306
fips30009,231345.14391004702,576765366.2204349,576996711.364345,0.00040094707535337054,0.9995990529246466
fips30011,734861.045361327,39178633.0534949,39913494.098856226,0.018411343380292666,0.9815886566197074
fips30013,802903.734746635,195068593.04302198,195871496.7777686,0.004099135136837145,0.9959008648631629
fips30015,775686.6589925119,102750861.080373,103526547.73936552,0.007492635231548057,0.9925073647684519
fips30017,557950.052959526,150209573.554411,150767523.60737053,0.003700731030195482,0.9962992689698045
fips30019,1238376.9468126101,6104124.93934895,7342501.88616156,0.16865871688049322,0.8313412831195067
fips30021,122476.84089355501,90359372.92957449,90481849.77046804,0.0013536067311206725,0.9986463932688794
fips30023,285779.295418294,78677933.0831657,78963712.378584,0.003619121832167064,0.9963808781678329
fips30025,68042.6893853081,515357.64028274396,583400.329668052,0.11663121517950392,0.8833687848204962
fips30027,1456113.55284559,139593206.164586,141049319.7174316,0.010323435488825233,0.9896765645111747
fips30029,13744623.2558322,68496756.58957991,82241379.8454121,0.16712539699197368,0.8328746030080264
fips30031,7634389.749031571,529192129.826335,536826519.57536656,0.014221334957651544,0.9857786650423485
fips30033,299387.83329535596,12231154.6627105,12530542.496005857,0.02389264737666279,0.9761073526233371
fips30035,149693.91664767798,79445243.3475866,79594937.26423427,0.0018806964587550778,0.998119303541245
fips30037,0.0,33372270.3063093,33372270.3063093,0.0,1.0
fips30039,272170.75754123204,140120016.196875,140392186.95441625,0.0019386460418171477,0.9980613539581829
fips30041,2449536.81787109,53620099.373418,56069636.1912891,0.04368740345512794,0.956312596544872
fips30043,585167.12871365,92180303.2585735,92765470.38728715,0.006308027397162242,0.9936919726028377
fips30045,789295.196869574,151469336.67510203,152258631.8719716,0.005183911001730672,0.9948160889982692
fips30047,1143117.18167318,244806331.52631,245949448.70798317,0.004647772896740289,0.9953522271032598
fips30049,3946475.98434787,185837965.085958,189784441.07030588,0.020794518044215716,0.9792054819557843
fips30051,40825.6136311848,44011542.4801464,44052368.09377758,0.0009267518500770777,0.999073248149923
fips30053,312996.37117241696,14441466.319923101,14754462.691095518,0.021213674650539038,0.978786325349461
fips30055,13608.5378770616,36040677.643773295,36054286.181650355,0.00037744577187018606,0.9996225542281298
fips30057,789295.196869574,822945984.7874991,823735279.9843687,0.0009581903507696693,0.9990418096492303
fips30059,503515.90145128,239595493.163451,240099009.06490228,0.002097117782419386,0.9979028822175806
fips30061,163302.45452473898,1431549.0007854,1594851.4553101389,0.10239352008678625,0.8976064799132137
fips30063,5525066.3780870205,152293908.89955398,157818975.277641,0.03500888513796974,0.9649911148620303
fips30065,95259.7651394313,82480127.2292517,82575386.99439113,0.0011536096724064006,0.9988463903275936
fips30067,707643.969607204,319762237.207434,320469881.1770412,0.0022081450119684457,0.9977918549880317
fips30069,190519.530278863,61682583.3458414,61873102.87612026,0.003079197929677347,0.9969208020703226
fips30071,1728284.31038683,359765442.485381,361493726.79576784,0.004780952426771306,0.9952190475732287
fips30073,789295.196869574,153462052.884195,154251348.08106458,0.00511694196964017,0.9948830580303598
fips30075,843729.34837782,89523348.3131159,90367077.66149372,0.009336689535743847,0.9906633104642562
fips30077,666818.3559760189,190877017.568722,191543835.92469802,0.0034812832934919737,0.996518716706508
fips30079,843729.34837782,81048578.2284663,81892307.57684413,0.01030291334245407,0.9896970866575459
fips30081,3497394.2344048303,434137276.174184,437634670.4085888,0.007991584010333456,0.9920084159896666
fips30083,449081.74994303304,368892998.914388,369342080.664331,0.0012158965183043191,0.9987841034816958
fips30085,1728284.31038683,133248580.993105,134976865.30349183,0.012804300251756695,0.9871956997482433
fips30087,762078.121115451,177225766.297233,177987844.41834843,0.00428163015067612,0.9957183698493239
fips30089,979814.7271484359,73696142.5604324,74675957.28758083,0.013120886062097879,0.9868791139379022
fips30091,7920169.04444986,15323300.5044069,23243469.548856758,0.3407481412274536,0.6592518587725464
fips30093,122476.84089355501,13525274.9594205,13647751.800314056,0.008974140406827785,0.9910258595931721
fips30095,1251985.4846896701,150175216.378392,151427201.8630817,0.008267903449881465,0.9917320965501184
fips30097,149693.91664767798,294120331.505365,294270025.4220127,0.0005086957682251256,0.9994913042317749
fips30099,299387.83329535596,449540743.422635,449840131.25593036,0.0006655427395049896,0.9993344572604951
fips30101,272170.75754123204,21427425.4437559,21699596.20129713,0.012542664619950973,0.987457335380049
fips30103,530732.977205403,122769642.307356,123300375.2845614,0.0043043906069267,0.9956956093930733
fips30105,3089138.09809299,275178075.12697303,278267213.225066,0.011101336956986221,0.9888986630430139
fips30107,925380.5756401899,193178948.361985,194104328.9376252,0.00476743914319169,0.9952325608568082
fips30109,13608.5378770616,1591882.48887337,1605491.0267504316,0.00847624661260533,0.9915237533873946
fips30111,2245408.74971517,477003579.453702,479248988.2034171,0.00468526549869753,0.9953147345013025
fips31001,205597790.246647,4489337.666463019,210087127.91311002,0.9786310674477888,0.02136893255221122
fips31003,193037109.78611898,1878192.2890304502,194915302.07514945,0.9903640593168702,0.009635940683129715
fips31005,15881163.702530902,0.0,15881163.702530902,1.0,0.0
fips31007,29584961.344732,2095787.73714983,31680749.081881832,0.9338466482679095,0.06615335173209043
fips31009,18194615.1416314,1362834.6487477,19557449.7903791,0.9303163416828445,0.06968365831715542
fips31011,120095346.765069,1362834.6487477,121458181.41381669,0.9887793919447516,0.011220608055248457
fips31013,118557581.984961,3607503.4819792104,122165085.46694021,0.9704702577811771,0.029529742218822885
fips31015,10927655.9152805,5852172.31521072,16779828.23049122,0.6512376506586325,0.3487623493413675
fips31017,53046080.6447862,32730936.3539574,85777016.9987436,0.6184183421249446,0.38158165787505555
fips31019,273232223.495643,5165028.79483373,278397252.29047674,0.9814472709326721,0.01855272906732784
fips31021,34089387.3820394,2656954.9454577,36746342.327497095,0.9276947098087226,0.07230529019127747
fips31023,41805428.3583333,767310.264420975,42572738.622754276,0.9819764880239378,0.018023511976062143
fips31025,748469.583238389,1007810.49655292,1756280.0797913088,0.4261675525735772,0.5738324474264228
fips31027,86713603.3526366,2989074.31363992,89702677.66627653,0.9666779811773261,0.033322018822673945
fips31029,235931221.17461702,217595.44811938098,236148816.6227364,0.9990785664259034,0.0009214335740966441
fips31031,77514231.747743,5279552.714896561,82793784.46263956,0.9362324992248791,0.0637675007751209
fips31033,40607877.0251519,1431549.0007854,42039426.025937304,0.9659474656028326,0.034052534397167294
fips31035,158593900.419276,6859982.8117636405,165453883.23103964,0.9585383994754335,0.041461600524566516
fips31037,32007281.086848903,904738.968496374,32912020.05534528,0.9725103786709247,0.02748962132907531
fips31039,34320732.5259494,458095.680251328,34778828.206200734,0.9868283175748384,0.013171682425161578
fips31041,241483504.628458,14899562.0001745,256383066.6286325,0.9418855457339688,0.05811445426603123
fips31043,16003640.5434245,183238.272100531,16186878.81552503,0.9886798267789103,0.011320173221089724
fips31045,6681792.097637249,13502370.1754079,20184162.27304515,0.3310413386123247,0.6689586613876752
fips31047,236012872.40188,30417553.1686882,266430425.5705682,0.8858330346335327,0.11416696536646728
fips31049,23978243.7393826,3000526.7056462,26978770.445028797,0.8887819327511611,0.1112180672488389
fips31051,20494458.0428548,1568977.7048608,22063435.7477156,0.9288878793492873,0.07111212065071273
fips31053,50147462.0769721,3985432.41818656,54132894.49515866,0.9263768831252318,0.07362311687476816
fips31055,12234075.5514784,698595.912383276,12932671.463861678,0.9459820877430163,0.05401791225698362
fips31057,134343485.92235202,2324835.57727549,136668321.4996275,0.9829892139468339,0.01701078605316614
fips31059,105452560.00934999,4477885.27445674,109930445.28380673,0.9592661954302449,0.04073380456975511
fips31061,83937461.625716,7100483.04389559,91037944.66961159,0.9220052356227488,0.07799476437725122
fips31063,61510591.2043185,309214.584169647,61819805.78848815,0.9949981307733705,0.005001869226629434
fips31065,36362013.2075086,9287889.91709568,45649903.124604285,0.7965408624911251,0.20345913750887487
fips31067,51984614.6903754,11727249.414433999,63711864.1048094,0.8159330357193434,0.18406696428065658
fips31069,40049926.972192295,5565862.51505364,45615789.48724593,0.8779838609039127,0.12201613909608738
fips31071,19963725.0656494,4271742.218343641,24235467.283993043,0.8237400513764789,0.17625994862352112
fips31073,85842656.92850469,9906319.08543498,95748976.01393968,0.8965386420008004,0.10346135799919952
fips31075,1673850.15887858,0.0,1673850.15887858,1.0,0.0
fips31077,94919551.6925048,5932339.0592547,100851890.7517595,0.9411777110470166,0.05882228895298329
fips31079,299210922.30295396,549714.816301594,299760637.11925554,0.9981661540968674,0.0018338459031326977
fips31081,232733214.773508,2668407.3374639903,235401622.11097202,0.9886644479611696,0.011335552038830308
fips31083,70818831.11222869,4787099.85862638,75605930.97085507,0.9366835406011768,0.06331645939882327
fips31085,69988710.3017279,641333.95235186,70630044.25407976,0.990919813811177,0.009080186188823109
fips31087,30904989.5188069,2989074.31363992,33894063.83244682,0.9118112738438147,0.08818872615618539
fips31089,353209600.59913397,15082800.272274999,368292400.87140894,0.9590466698835277,0.040953330116472404
fips31091,4980724.86300455,229047.840125664,5209772.7031302145,0.9560349648290714,0.04396503517092867
fips31093,92333929.495863,59415009.7285973,151748939.2244603,0.608465073744514,0.391534926255486
fips31095,100077187.547911,6504958.65956886,106582146.20747986,0.9389676517968978,0.0610323482031022
fips31097,19283298.1717963,1065072.45658434,20348370.62838064,0.947658096265514,0.052341903734485905
fips31099,218906940.290413,20098947.971027,239005888.26143998,0.9159060552138303,0.0840939447861698
fips31101,117019817.204853,11463844.3982895,128483661.6031425,0.9107758585391287,0.08922414146087126
fips31103,41315520.994759105,3744932.1860546097,45060453.180813715,0.9168909338078037,0.08310906619219631
fips31105,28278541.708534,847477.008464957,29126018.716998957,0.9709030946968958,0.029096905303104128
fips31107,62435971.7799587,8955770.54891347,71391742.32887217,0.8745545317039897,0.12544546829601028
fips31109,7117265.30970323,950548.536521506,8067813.846224736,0.8821801599988196,0.11781984000118037
fips31111,234624801.538419,37357702.724495806,271982504.26291484,0.8626466697711423,0.13735333022885757
fips31113,36525315.6620334,343571.76018849603,36868887.4222219,0.9906812550036046,0.009318744996395411
fips31115,11689734.0363959,3515884.34592895,15205618.38232485,0.7687772862946602,0.23122271370533973
fips31117,13241107.354381,1443001.39279168,14684108.74717268,0.9017304068202628,0.09826959317973723
fips31119,11689734.0363959,0.0,11689734.0363959,1.0,0.0
fips31121,220308619.69175,435190.89623876195,220743810.58798876,0.9980285250350641,0.001971474964935854
fips31123,88278585.2084987,44423828.5923726,132702413.80087131,0.6652372227453716,0.3347627772546284
fips31125,45819947.0320665,12047916.390609901,57867863.4226764,0.7918029856639093,0.20819701433609078
fips31127,8614204.47618,3779289.36207346,12393493.83825346,0.6950585999882941,0.30494140001170583
fips31129,65756455.021961704,12162440.3106728,77918895.33263451,0.8439089740845075,0.15609102591549248
fips31131,2381494.1284857797,1191048.76865345,3572542.89713923,0.6666103660764434,0.3333896339235566
fips31133,1061465.95441081,2599692.98542629,3661158.9398371,0.28992621512849126,0.7100737848715087
fips31135,148632450.693267,0.0,148632450.693267,1.0,0.0
fips31137,206060480.53446698,47573236.3941005,253633716.92856747,0.8124333114295729,0.1875666885704272
fips31139,103438496.40354499,412286.112226196,103850782.5157712,0.9960300143895056,0.003969985610494409
fips31141,165275692.516913,2966169.52962735,168241862.04654035,0.9823696106691518,0.017630389330848144
fips31143,66151102.6203965,68714.35203769931,66219816.9724342,0.9989623294781032,0.0010376705218968444
fips31145,44581570.0852539,4351908.96238762,48933479.04764152,0.9110647955737908,0.08893520442620911
fips31147,4640511.41607801,3137955.4097216,7778466.82579961,0.596584329534757,0.40341567046524296
fips31149,68124340.6125704,4214480.25831222,72338820.87088263,0.9417397158596953,0.05826028414030462
fips31151,86808863.11777599,5703291.21912904,92512154.33690503,0.9383508982143131,0.061649101785686965
fips31153,5239287.082668721,148881.09608168202,5388168.178750403,0.9723688847224865,0.027631115277513437
fips31155,23638030.292456,1431549.0007854,25069579.2932414,0.9428969675142759,0.0571030324857241
fips31157,48160615.546921104,134050248.433545,182210863.9804661,0.2643125360081941,0.7356874639918058
fips31159,71431215.31669639,7524221.54812807,78955436.86482446,0.9047029331113714,0.09529706688862861
fips31161,52855561.1145073,2748574.0815079696,55604135.19601527,0.9505688907521228,0.049431109247877296
fips31163,76439157.25545509,14338394.791866599,90777552.04732169,0.8420491138118364,0.15795088618816353
fips31165,18480394.437049698,16159325.1208656,34639719.5579153,0.5335030038609785,0.46649699613902146
fips31167,23256991.2318983,904738.968496374,24161730.200394675,0.9625548766171722,0.037445123382827745
fips31169,134180183.467828,3401360.4258661103,137581543.8936941,0.9752774948615619,0.02472250513843818
fips31171,2231800.2118381,171785.88009424802,2403586.091932348,0.9285293417735906,0.07147065822640945
fips31173,10573833.9304769,549714.816301594,11123548.746778494,0.9505809855455709,0.049419014454429186
fips31175,57727417.6744954,38480037.141111605,96207454.81560701,0.6000306087000933,0.3999693912999066
fips31177,14071228.1648817,5119219.22680859,19190447.39169029,0.7332412776877063,0.26675872231229364
fips31179,40920873.39632431,629881.560345577,41550754.95666988,0.9848406711020671,0.01515932889793296
fips31181,47452971.577313796,5600219.69107249,53053191.26838629,0.8944414170536507,0.10555858294634933
fips31183,74234574.1193711,0.0,74234574.1193711,1.0,0.0
fips31185,184708684.605357,2393549.92931319,187102234.53467017,0.9872072616595626,0.012792738340437423
fips32001,4628612.253995,186239657.953333,190868270.207328,0.024250297071206413,0.9757497029287936
fips32003,10252030.723774,4553480.06721803,14805510.790992029,0.6924469454989383,0.3075530545010618
fips32005,11163936.421576,81474768.3455798,92638704.7671558,0.12051049774104865,0.8794895022589514
fips32007,30258689.06343,379367616.110392,409626305.173822,0.07386900860917597,0.926130991390824
fips32009,73629476.721013,0.0,73629476.721013,1.0,0.0
fips32011,164999664.29017398,2543908.50694069,167543572.79711467,0.9848164363188004,0.01518356368119959
fips32013,500746762.117274,90895361.03566611,591642123.15294,0.8463676647104291,0.15363233528957093
fips32015,154554199.02444202,9397360.64892701,163951559.67336902,0.9426820905659646,0.05731790943403537
fips32017,78092287.939044,3055013.41244475,81147301.35148875,0.9623522487924522,0.03764775120754772
fips32019,20462611.188557,293687848.314984,314150459.503541,0.06513634015017683,0.9348636598498232
fips32021,12835763.534213,0.0,12835763.534213,1.0,0.0
fips32023,81270141.128354,2660068.71273707,83930209.84109107,0.9683061829849645,0.03169381701503547
fips32027,58237613.882355005,132608490.937146,190846104.81950098,0.3051548468198246,0.6948451531801755
fips32029,0.0,0.0,0.0,,
fips32031,14604307.917829001,42317162.9716207,56921470.8894497,0.2565694049999661,0.743430595000034
fips32033,119984683.025948,6795372.03908814,126780055.06503615,0.946400306928387,0.05359969307161306
fips32510,41450.258990999995,6795372.03908814,6836822.2980791405,0.006062796016015478,0.9939372039839844
fips33001,138167.52997,58080.1028981892,196247.6328681892,0.7040468613590921,0.29595313864090794
fips33003,69083.764985,23232.041159275697,92315.8061442757,0.7483416748485355,0.25165832515146447
fips33005,41450.258990999995,11616.0205796378,53066.279570637795,0.781103543085672,0.218896456914328
fips33007,13816.752997,0.0,13816.752997,1.0,0.0
fips33009,69083.764985,23232.041159275697,92315.8061442757,0.7483416748485355,0.25165832515146447
fips33011,331602.07192799996,151008.267535292,482610.3394632919,0.6871010519517105,0.3128989480482896
fips33013,262518.306943,116160.205796378,378678.512739378,0.693248489448029,0.306751510551971
fips33015,138167.52997,58080.1028981892,196247.6328681892,0.7040468613590921,0.29595313864090794
fips33017,69083.764985,46464.082318551395,115547.84730355139,0.5978801561184662,0.4021198438815338
fips33019,27633.505994,11616.0205796378,39249.5265736378,0.7040468613590928,0.2959531386409072
fips34001,19596294.5429687,858929.4004712411,20455223.94343994,0.9580092888327091,0.041990711167290966
fips34003,802903.734746635,297762.192163363,1100665.926909998,0.7294708731474058,0.27052912685259417
fips34005,6845094.55216199,20007328.8349768,26852423.38713879,0.2549153368198607,0.7450846631801392
fips34007,1701067.2346327002,698595.912383276,2399663.1470159763,0.7088775092237456,0.29112249077625435
fips34009,1442505.01496853,355024.15219477896,1797529.167163309,0.8024932453502023,0.19750675464979775
fips34011,22249959.4289957,2496621.4573697397,24746580.88636544,0.899112468553371,0.10088753144662893
fips34013,530732.977205403,412286.112226196,943019.089431599,0.5628019444710289,0.4371980555289711
fips34015,3619871.0752983904,2622597.7694388498,6242468.84473724,0.5798781163882218,0.4201218836117781
fips34017,0.0,22904.784012566397,22904.784012566397,0.0,1.0
fips34019,707643.969607204,675691.128370709,1383335.097977913,0.5115492049913293,0.4884507950086707
fips34021,353821.984803602,435190.89623876195,789012.8810423639,0.4484362591598862,0.5515637408401138
fips34023,1537764.78010796,927643.75250894,2465408.5326169003,0.6237362935041457,0.3762637064958542
fips34025,3021095.4087076797,1683501.62492363,4704597.03363131,0.642158167237504,0.357841832762496
fips34027,476298.825697157,538262.424295311,1014561.2499924679,0.46946285963582096,0.5305371403641791
fips34029,4654119.95395507,5531505.33903479,10185625.292989861,0.4569302148939461,0.5430697851060537
fips34031,299387.83329535596,114523.920062832,413911.75335818797,0.7233131962703022,0.2766868037296977
fips34033,5239287.082668721,4741290.29060125,9980577.373269971,0.5249482957469579,0.47505170425304205
fips34035,721252.507484266,1145239.20062832,1866491.7081125858,0.3864214903015044,0.6135785096984957
fips34037,258562.21966417102,332119.368182213,590681.587846384,0.43773536366163857,0.5622646363383614
fips34039,557950.052959526,148881.09608168202,706831.149041208,0.789368229903798,0.21063177009620201
fips34041,408256.136311848,400833.720219912,809089.85653176,0.50458689231611,0.49541310768389013
fips35001,2873884.6233759997,40249511.308445096,43123395.93182109,0.06664328170999487,0.9333567182900052
fips35003,400685.83691300004,21814886.6485599,22215572.4854729,0.01803625979816701,0.981963740201833
fips35005,167735381.38358,9896849.53385144,177632230.91743144,0.9442846071192351,0.05571539288076486
fips35006,4752963.030967999,1649474.92230857,6402437.953276569,0.7423676833190676,0.25763231668093245
fips35007,5554334.704794,58045254.8364503,63599589.5412443,0.08733287030401378,0.9126671296959863
fips35009,175790548.380831,0.0,175790548.380831,1.0,0.0
fips35011,10777067.33766,33883932.0308036,44660999.3684636,0.24130824410682564,0.7586917558931744
fips35013,158685408.17054498,297195886.530034,455881294.700579,0.3480849291585191,0.6519150708414809
fips35015,110368222.940036,66373941.5920506,176742164.5320866,0.6244589299459395,0.37554107005406034
fips35017,5402350.421827,32269305.1702339,37671655.5920609,0.14340623837529232,0.8565937616247077
fips35019,2335031.256493,19410370.3885748,21745401.6450678,0.10738046114786856,0.8926195388521315
fips35021,3122586.1773220003,0.0,3122586.1773220003,1.0,0.0
fips35023,57311891.431556,5552457.83706689,62864349.26862289,0.9116755696723922,0.08832443032760788
fips35025,203244436.58587,0.0,203244436.58587,1.0,0.0
fips35027,5803036.25874,15948796.2558428,21751832.514582798,0.26678378729008445,0.7332162127099157
fips35028,0.0,0.0,0.0,,
fips35029,60462111.114872,68941082.1401506,129403193.25502262,0.4672381692754343,0.5327618307245656
fips35031,0.0,1138370.01680451,1138370.01680451,0.0,1.0
fips35033,0.0,13381655.7077428,13381655.7077428,0.0,1.0
fips35035,19605972.502743,6969612.3477827,26575584.8505257,0.7377437829879092,0.2622562170120908
fips35037,9754627.615882,37345506.1635357,47100133.7794177,0.2071040320514902,0.7928959679485098
fips35039,1506026.076673,111780966.037855,113286992.114528,0.01329390116696254,0.9867060988330375
fips35041,229233748.973227,0.0,229233748.973227,1.0,0.0
fips35043,773738.167832,50076664.7188187,50850402.886650704,0.015215969272784709,0.9847840307272152
fips35045,0.0,231902234.85189,231902234.85189,0.0,1.0
fips35047,0.0,38019235.3571547,38019235.3571547,0.0,1.0
fips35049,15336595.82667,11790260.888332399,27126856.7150024,0.5653657549710932,0.4346342450289068
fips35051,24441836.051693,18585632.9274205,43027468.979113504,0.5680519126876279,0.43194808731237205
fips35053,35730123.250242,109562306.107144,145292429.357386,0.24591868556588112,0.754081314434119
fips35055,1506026.076673,94217542.9214425,95723568.9981155,0.015733074857485194,0.9842669251425148
fips35057,56510519.75773,0.0,56510519.75773,1.0,0.0
fips35059,47736881.604635,1080289.91390632,48817171.51854132,0.9778706983567039,0.022129301643296018
fips35061,11951491.342405,141088185.96028098,153039677.30268598,0.07809407045969537,0.9219059295403047
fips36001,41450.258990999995,185856.329274205,227306.58826520498,0.18235397094007155,0.8176460290599286
fips36003,13816.752997,46464.082318551395,60280.83531555139,0.22920639577526758,0.7707936042247324
fips36005,0.0,0.0,0.0,,
fips36007,13816.752997,69696.123477827,83512.876474827,0.16544458268258472,0.8345554173174152
fips36009,69083.764985,418176.740866962,487260.505851962,0.14177993938624037,0.8582200606137595
fips36011,27633.505994,185856.329274205,213489.835268205,0.12943710392246227,0.8705628960775377
fips36013,96717.270979,569185.008402254,665902.279381254,0.14524243867864242,0.8547575613213575
fips36015,13816.752997,69696.123477827,83512.876474827,0.16544458268258472,0.8345554173174152
fips36017,13816.752997,81312.1440574649,95128.8970544649,0.14524243867864234,0.8547575613213576
fips36019,13816.752997,92928.1646371027,106744.9176341027,0.12943710392246202,0.870562896077538
fips36021,221068.047952,847969.502313562,1069037.550265562,0.20679165843808198,0.793208341561918
fips36023,13816.752997,116160.205796378,129976.958793378,0.1063015562547839,0.8936984437452161
fips36025,13816.752997,69696.123477827,83512.876474827,0.16544458268258472,0.8345554173174152
fips36027,96717.270979,383328.679128049,480045.95010704896,0.20147502745816792,0.7985249725418322
fips36029,138167.52997,836353.481733925,974521.011703925,0.14177993938624026,0.8582200606137598
fips36031,0.0,46464.082318551395,46464.082318551395,0.0,1.0
fips36033,41450.258990999995,267168.47333167,308618.73232267,0.13430895357208106,0.8656910464279189
fips36035,0.0,23232.041159275697,23232.041159275697,0.0,1.0
fips36037,455952.848901,2845925.04201127,3301877.8909122697,0.13808894936905908,0.861911050630941
fips36039,69083.764985,267168.47333167,336252.23831667,0.20545220852906101,0.7945477914709389
fips36041,0.0,0.0,0.0,,
fips36043,0.0,23232.041159275697,23232.041159275697,0.0,1.0
fips36045,27633.505994,139392.246955654,167025.752949654,0.16544458268258472,0.8345554173174152
fips36047,0.0,0.0,0.0,,
fips36049,13816.752997,46464.082318551395,60280.83531555139,0.22920639577526758,0.7707936042247324
fips36051,13816.752997,104544.185216741,118360.938213741,0.1167340611312927,0.8832659388687073
fips36053,82900.51798199999,336864.596809497,419765.114791497,0.19749263352476967,0.8025073664752302
fips36055,69083.764985,418176.740866962,487260.505851962,0.14177993938624037,0.8582200606137595
fips36057,13816.752997,92928.1646371027,106744.9176341027,0.12943710392246202,0.870562896077538
fips36059,41450.258990999995,0.0,41450.258990999995,1.0,0.0
fips36061,0.0,0.0,0.0,,
fips36063,234884.800949,1440386.55187509,1675271.35282409,0.14020701813652026,0.8597929818634797
fips36065,13816.752997,92928.1646371027,106744.9176341027,0.12943710392246202,0.870562896077538
fips36067,110534.023976,638881.1318800809,749415.1558560809,0.14749371308047998,0.85250628691952
fips36069,69083.764985,406560.72028732405,475644.48527232406,0.1452424386786425,0.8547575613213575
fips36071,317785.318931,1254530.22260089,1572315.5415318902,0.20211294141466363,0.7978870585853364
fips36073,359235.57792199997,2230275.95129047,2589511.52921247,0.1387271591068188,0.8612728408931811
fips36075,41450.258990999995,267168.47333167,308618.73232267,0.13430895357208106,0.8656910464279189
fips36077,27633.505994,81312.1440574649,108945.65005146491,0.2536448768807767,0.7463551231192233
fips36079,0.0,11616.0205796378,11616.0205796378,0.0,1.0
fips36081,0.0,0.0,0.0,,
fips36083,69083.764985,267168.47333167,336252.23831667,0.20545220852906101,0.7945477914709389
fips36085,0.0,0.0,0.0,,
fips36087,13816.752997,34848.0617389135,48664.814735913504,0.2839166874872238,0.7160833125127761
fips36089,41450.258990999995,255552.45275203302,297002.711743033,0.13956188732331437,0.8604381126766856
fips36091,27633.505994,104544.185216741,132177.691210741,0.20906331273362755,0.7909366872663725
fips36093,13816.752997,58080.1028981892,71896.8558951892,0.19217464832039355,0.8078253516796063
fips36095,55267.011988,243936.432172395,299203.444160395,0.18471382287422072,0.8152861771257792
fips36097,13816.752997,104544.185216741,118360.938213741,0.1167340611312927,0.8832659388687073
fips36099,27633.505994,185856.329274205,213489.835268205,0.12943710392246227,0.8705628960775377
fips36101,82900.51798199999,545952.967242978,628853.4852249781,0.13182803296755455,0.8681719670324454
fips36103,7447229.865383,0.0,7447229.865383,1.0,0.0
fips36105,13816.752997,34848.0617389135,48664.814735913504,0.2839166874872238,0.7160833125127761
fips36107,55267.011988,302016.535070584,357283.547058584,0.15468669756275633,0.8453133024372437
fips36109,13816.752997,116160.205796378,129976.958793378,0.1063015562547839,0.8936984437452161
fips36111,442136.095904,1719171.0457864,2161307.1416904,0.20456884048335527,0.7954311595166448
fips36113,0.0,23232.041159275697,23232.041159275697,0.0,1.0
fips36115,41450.258990999995,290400.514490946,331850.77348194603,0.12490632025980512,0.8750936797401948
fips36117,193434.541958,1208066.14028234,1401500.6822403402,0.13801958458471042,0.8619804154152896
fips36119,13816.752997,69696.123477827,83512.876474827,0.16544458268258472,0.8345554173174152
fips36121,234884.800949,1428770.53129545,1663655.33224445,0.14118597548214218,0.8588140245178578
fips36123,55267.011988,371712.65854841104,426979.67053641105,0.12943710392246194,0.870562896077538
fips37001,0.0,2230275.95129047,2230275.95129047,0.0,1.0
fips37003,248701.553946,1777251.14868459,2025952.70263059,0.12275782826670854,0.8772421717332914
fips37005,179617.78896099998,1463618.5930343699,1643236.38199537,0.10930733455578157,0.8906926654442184
fips37007,455952.848901,2671684.7333167,3127637.5822177,0.14578186791632666,0.8542181320836734
fips37009,386869.083916,2950469.22722801,3337338.31114401,0.11592144632870159,0.8840785536712984
fips37011,290151.812937,4495399.96431985,4785551.77725685,0.06063079587100808,0.9393692041289919
fips37013,3785790.321178,801505.419995011,4587295.741173011,0.8252771425218686,0.17472285747813135
fips37015,151984.282967,2509060.44520177,2661044.7281687697,0.057114516474734284,0.9428854835252658
fips37017,2956785.1413579998,5808010.28981892,8764795.43117692,0.3373478781764298,0.6626521218235703
fips37019,442136.095904,1475234.6136140102,1917370.7095180103,0.23059499850977927,0.7694050014902207
fips37021,55267.011988,1149986.03738415,1205253.04937215,0.04585511068965154,0.9541448893103485
fips37023,607937.131868,9908465.554431079,10516402.686299078,0.05780846835201826,0.9421915316479819
fips37025,138167.52997,1347458.38723799,1485625.91720799,0.09300290764290452,0.9069970923570955
