node,sprinkler_percentage,drip_percentage,surface_percentage
fips18109,1.0,0.0,0.0
fips18111,1.0,0.0,0.0
fips18113,1.0,0.0,0.0
fips18115,1.0,0.0,0.0
fips18117,1.0,0.0,0.0
fips18119,1.0,0.0,0.0
fips18121,1.0,0.0,0.0
fips18123,1.0,0.0,0.0
fips18125,1.0,0.0,0.0
fips18127,1.0,0.0,0.0
fips18129,1.0,0.0,0.0
fips18131,1.0,0.0,0.0
fips18133,1.0,0.0,0.0
fips18135,1.0,0.0,0.0
fips18137,1.0,0.0,0.0
fips18139,1.0,0.0,0.0
fips18141,1.0,0.0,0.0
fips18143,1.0,0.0,0.0
fips18145,1.0,0.0,0.0
fips18147,1.0,0.0,0.0
fips18149,1.0,0.0,0.0
fips18151,1.0,0.0,0.0
fips18153,1.0,0.0,0.0
fips18155,1.0,0.0,0.0
fips18157,1.0,0.0,0.0
fips18159,1.0,0.0,0.0
fips18161,1.0,0.0,0.0
fips18163,1.0,0.0,0.0
fips18165,1.0,0.0,0.0
fips18167,1.0,0.0,0.0
fips18169,1.0,0.0,0.0
fips18171,1.0,0.0,0.0
fips18173,1.0,0.0,0.0
fips18175,1.0,0.0,0.0
fips18177,1.0,0.0,0.0
fips18179,1.0,0.0,0.0
fips18181,1.0,0.0,0.0
fips18183,1.0,0.0,0.0
fips19001,1.0,0.0,0.0
fips19003,1.0,0.0,0.0
fips19005,1.0,0.0,0.0
fips19007,1.0,0.0,0.0
fips19009,1.0,0.0,0.0
fips19011,1.0,0.0,0.0
fips19013,1.0,0.0,0.0
fips19015,1.0,0.0,0.0
fips19017,1.0,0.0,0.0
fips19019,1.0,0.0,0.0
fips19021,1.0,0.0,0.0
fips19023,1.0,0.0,0.0
fips19025,1.0,0.0,0.0
fips19027,1.0,0.0,0.0
fips19029,1.0,0.0,0.0
fips19031,1.0,0.0,0.0
fips19033,1.0,0.0,0.0
fips19035,1.0,0.0,0.0
fips19037,1.0,0.0,0.0
fips19039,1.0,0.0,0.0
fips19041,1.0,0.0,0.0
fips19043,1.0,0.0,0.0
fips19045,1.0,0.0,0.0
fips19047,1.0,0.0,0.0
fips19049,1.0,0.0,0.0
fips19051,1.0,0.0,0.0
fips19053,1.0,0.0,0.0
fips19055,1.0,0.0,0.0
fips19057,1.0,0.0,0.0
fips19059,1.0,0.0,0.0
fips19061,1.0,0.0,0.0
fips19063,1.0,0.0,0.0
fips19065,1.0,0.0,0.0
fips19067,1.0,0.0,0.0
fips19069,1.0,0.0,0.0
fips19071,1.0,0.0,0.0
fips19073,1.0,0.0,0.0
fips19075,1.0,0.0,0.0
fips19077,1.0,0.0,0.0
fips19079,1.0,0.0,0.0
fips19081,1.0,0.0,0.0
fips19083,1.0,0.0,0.0
fips19085,1.0,0.0,0.0
fips19087,1.0,0.0,0.0
fips19089,1.0,0.0,0.0
fips19091,1.0,0.0,0.0
fips19093,1.0,0.0,0.0
fips19095,1.0,0.0,0.0
fips19097,1.0,0.0,0.0
fips19099,1.0,0.0,0.0
fips19101,1.0,0.0,0.0
fips19103,1.0,0.0,0.0
fips19105,1.0,0.0,0.0
fips19107,1.0,0.0,0.0
fips19109,1.0,0.0,0.0
fips19111,1.0,0.0,0.0
fips19113,1.0,0.0,0.0
fips19115,1.0,0.0,0.0
fips19117,1.0,0.0,0.0
fips19119,1.0,0.0,0.0
fips19121,1.0,0.0,0.0
fips19123,1.0,0.0,0.0
fips19125,1.0,0.0,0.0
fips19127,1.0,0.0,0.0
fips19129,1.0,0.0,0.0
fips19131,1.0,0.0,0.0
fips19133,1.0,0.0,0.0
fips19135,1.0,0.0,0.0
fips19137,1.0,0.0,0.0
fips19139,1.0,0.0,0.0
fips19141,1.0,0.0,0.0
fips19143,1.0,0.0,0.0
fips19145,1.0,0.0,0.0
fips19147,1.0,0.0,0.0
fips19149,1.0,0.0,0.0
fips19151,1.0,0.0,0.0
fips19153,1.0,0.0,0.0
fips19155,1.0,0.0,0.0
fips19157,1.0,0.0,0.0
fips19159,1.0,0.0,0.0
fips19161,1.0,0.0,0.0
fips19163,1.0,0.0,0.0
fips19165,1.0,0.0,0.0
fips19167,1.0,0.0,0.0
fips19169,1.0,0.0,0.0
fips19171,1.0,0.0,0.0
fips19173,1.0,0.0,0.0
fips19175,1.0,0.0,0.0
fips19177,1.0,0.0,0.0
fips19179,1.0,0.0,0.0
fips19181,1.0,0.0,0.0
fips19183,1.0,0.0,0.0
fips19185,1.0,0.0,0.0
fips19187,1.0,0.0,0.0
fips19189,1.0,0.0,0.0
fips19191,1.0,0.0,0.0
fips19193,1.0,0.0,0.0
fips19195,1.0,0.0,0.0
fips19197,1.0,0.0,0.0
fips20001,1.0,0.0,0.0
fips20003,0.96,0.0,0.04
fips20005,1.0,0.0,0.0
fips20007,0.961,0.0,0.039
fips20009,0.833,0.056,0.111
fips20011,1.0,0.0,0.0
fips20013,0.999,0.001,0.0
fips20015,0.993,0.0,0.007
fips20017,0.93378,0.01491,0.05132
fips20019,0.93378,0.01491,0.05132
fips20021,1.0,0.0,0.0
fips20023,0.99,0.008,0.002
fips20025,0.972,0.0,0.028
fips20027,0.847,0.009,0.144
fips20029,0.895,0.0,0.105
fips20031,0.949,0.0,0.051
fips20033,0.985,0.0,0.015
fips20035,0.997,0.0,0.003
fips20037,1.0,0.0,0.0
fips20039,0.952,0.012,0.036
fips20041,0.983,0.0,0.017
fips20043,1.0,0.0,0.0
fips20045,0.993,0.007,0.0
fips20047,0.983,0.008,0.008
fips20049,0.93378,0.01491,0.05132
fips20051,0.751,0.006,0.243
fips20053,1.0,0.0,0.0
fips20055,0.963,0.009,0.029
fips20057,0.981,0.009,0.011
fips20059,1.0,0.0,0.0
fips20061,0.96,0.022,0.018
fips20063,0.948,0.008,0.044
fips20065,1.0,0.0,0.0
fips20067,0.99,0.001,0.009
fips20069,0.98,0.005,0.015
fips20071,0.97,0.0,0.03
fips20073,1.0,0.0,0.0
fips20075,0.962,0.0,0.038
fips20077,0.927,0.037,0.037
fips20079,0.851,0.073,0.076
fips20081,0.967,0.02,0.014
fips20083,0.861,0.029,0.11
fips20085,1.0,0.0,0.0
fips20087,0.985,0.002,0.013
fips20089,0.993,0.0,0.007
fips20091,0.965,0.021,0.014
fips20093,0.98,0.001,0.019
fips20095,0.986,0.007,0.007
fips20097,0.992,0.003,0.005
fips20099,0.93378,0.01491,0.05132
fips20101,0.898,0.038,0.064
fips20103,0.975,0.025,0.0
fips20105,1.0,0.0,0.0
fips20107,1.0,0.0,0.0
fips20109,0.985,0.0,0.015
fips20111,1.0,0.0,0.0
fips20113,0.715,0.176,0.109
fips20115,0.925,0.014,0.061
fips20117,1.0,0.0,0.0
fips20119,0.98,0.009,0.011
fips20121,1.0,0.0,0.0
fips20123,0.926,0.0,0.074
fips20125,1.0,0.0,0.0
fips20127,0.059,0.294,0.647
fips20129,0.992,0.001,0.007
fips20131,1.0,0.0,0.0
fips20133,1.0,0.0,0.0
fips20135,0.627,0.061,0.312
fips20137,0.845,0.016,0.139
fips20139,0.889,0.0,0.111
fips20141,0.553,0.045,0.401
fips20143,0.976,0.0,0.024
fips20145,0.877,0.06,0.063
fips20147,0.925,0.021,0.054
fips20149,0.955,0.0,0.045
fips20151,0.991,0.006,0.003
fips20153,0.96,0.015,0.025
fips20155,0.969,0.01,0.021
fips20157,0.855,0.018,0.127
fips20159,0.984,0.002,0.014
fips20161,0.921,0.004,0.075
fips20163,0.913,0.0,0.087
fips20165,0.585,0.031,0.384
fips20167,0.93378,0.01491,0.05132
fips20169,0.914,0.016,0.07
fips20171,0.863,0.012,0.125
fips20173,0.902,0.01,0.088
fips20175,0.996,0.003,0.001
fips20177,0.875,0.034,0.091
fips20179,0.982,0.013,0.005
fips20181,0.99,0.003,0.007
fips20183,0.696,0.033,0.271
fips20185,0.981,0.009,0.01
fips20187,0.947,0.023,0.03
fips20189,0.993,0.001,0.006
fips20191,0.965,0.014,0.021
fips20193,0.99,0.004,0.006
fips20195,0.963,0.0,0.037
fips20197,0.974,0.021,0.005
fips20199,0.983,0.014,0.003
fips20201,0.956,0.008,0.036
fips20203,0.96,0.0,0.04
fips20205,0.864,0.073,0.062
fips20207,1.0,0.0,0.0
fips20209,1.0,0.0,0.0
fips21001,0.857,0.143,0.0
fips21003,0.862,0.138,0.0
fips21005,0.875,0.125,0.0
fips21007,0.854,0.146,0.0
fips21009,0.875,0.125,0.0
fips21011,0.8,0.2,0.0
fips21013,1.0,0.0,0.0
fips21015,0.857,0.143,0.0
fips21017,0.861,0.139,0.0
fips21019,1.0,0.0,0.0
fips21021,0.87,0.13,0.0
fips21023,0.864,0.136,0.0
fips21025,1.0,0.0,0.0
fips21027,0.75,0.25,0.0
fips21029,0.85,0.137,0.013
fips21031,0.875,0.125,0.0
fips21033,0.848,0.141,0.01
fips21035,0.85,0.14,0.011
fips21037,0.833,0.167,0.0
fips21039,0.85,0.133,0.017
fips21041,0.875,0.125,0.0
fips21043,0.8,0.2,0.0
fips21045,0.9,0.1,0.0
fips21047,0.852,0.139,0.009
fips21049,0.864,0.136,0.0
fips21051,0.833,0.167,0.0
fips21053,0.871,0.129,0.0
fips21055,0.85,0.142,0.009
fips21057,0.865,0.135,0.0
fips21059,0.85,0.14,0.01
fips21061,1.0,0.0,0.0
fips21063,0.875,0.125,0.0
fips21065,1.0,0.0,0.0
fips21067,0.847,0.144,0.009
fips21069,0.875,0.125,0.0
fips21071,0.8736869565217391,0.1236608695652174,0.0026521739130434784
fips21073,0.857,0.143,0.0
fips21075,0.853,0.139,0.008
fips21077,0.8,0.2,0.0
fips21079,0.85,0.15,0.0
fips21081,0.8,0.2,0.0
fips21083,0.851,0.14,0.009
fips21085,0.833,0.167,0.0
fips21087,0.875,0.125,0.0
fips21089,0.846,0.154,0.0
fips21091,0.839,0.143,0.018
fips21093,0.851,0.135,0.014
fips21095,0.846,0.154,0.0
fips21097,0.848,0.141,0.01
fips21099,0.842,0.158,0.0
fips21101,0.849,0.14,0.01
fips21103,0.848,0.139,0.013
fips21105,0.85,0.141,0.01
fips21107,0.864,0.136,0.0
fips21109,1.0,0.0,0.0
fips21111,0.882,0.118,0.0
fips21113,0.842,0.158,0.0
fips21115,0.846,0.154,0.0
fips21117,0.857,0.143,0.0
fips21119,0.8736869565217391,0.1236608695652174,0.0026521739130434784
fips21121,0.818,0.182,0.0
fips21123,0.833,0.167,0.0
fips21125,0.857,0.143,0.0
fips21127,1.0,0.0,0.0
fips21129,1.0,0.0,0.0
fips21131,0.8736869565217391,0.1236608695652174,0.0026521739130434784
fips21133,0.846,0.154,0.0
fips21135,1.0,0.0,0.0
fips21137,0.84,0.16,0.0
fips21139,1.0,0.0,0.0
fips21141,0.849,0.14,0.011
fips21143,0.854,0.135,0.011
fips21145,0.857,0.143,0.0
fips21147,1.0,0.0,0.0
fips21149,0.852,0.139,0.009
fips21151,0.864,0.136,0.0
fips21153,0.846,0.154,0.0
fips21155,0.871,0.129,0.0
fips21157,0.818,0.182,0.0
fips21159,0.8736869565217391,0.1236608695652174,0.0026521739130434784
fips21161,1.0,0.0,0.0
fips21163,1.0,0.0,0.0
fips21165,0.846,0.154,0.0
fips21167,0.8,0.2,0.0
fips21169,0.846,0.154,0.0
fips21171,0.889,0.111,0.0
fips21173,1.0,0.0,0.0
fips21175,0.75,0.25,0.0
fips21177,0.875,0.125,0.0
fips21179,0.847,0.139,0.014
fips21181,0.846,0.154,0.0
fips21183,0.842,0.14,0.018
fips21185,0.875,0.125,0.0
fips21187,0.853,0.147,0.0
fips21189,0.8,0.2,0.0
fips21191,0.848,0.141,0.011
fips21193,0.846,0.154,0.0
fips21195,0.8736869565217391,0.1236608695652174,0.0026521739130434784
fips21197,1.0,0.0,0.0
fips21199,0.861,0.139,0.0
fips21201,0.833,0.167,0.0
fips21203,1.0,0.0,0.0
fips21205,1.0,0.0,0.0
fips21207,1.0,0.0,0.0
fips21209,0.845,0.143,0.012
fips21211,0.853,0.14,0.008
fips21213,0.842,0.158,0.0
fips21215,0.857,0.143,0.0
fips21217,0.889,0.111,0.0
fips21219,0.852,0.141,0.007
fips21221,0.849,0.138,0.013
fips21223,0.875,0.125,0.0
fips21225,0.848,0.14,0.011
fips21227,0.857,0.143,0.0
fips21229,0.848,0.152,0.0
fips21231,0.867,0.133,0.0
fips21233,0.865,0.135,0.0
fips21235,1.0,0.0,0.0
fips21237,0.8,0.2,0.0
fips21239,0.848,0.152,0.0
fips22001,0.0,0.0,1.0
fips22003,0.0,0.0,1.0
fips22005,0.0,0.0,1.0
fips22007,0.0,0.0,1.0
fips22009,0.017,0.0,0.983
fips22011,0.0,0.0,1.0
fips22013,0.0,0.0,1.0
fips22015,0.0,0.0,1.0
fips22017,0.221,0.0,0.779
fips22019,0.016,0.0,0.984
fips22021,0.103,0.0,0.897
fips22023,0.0,0.0,1.0
fips22025,0.282,0.0,0.718
fips22027,0.0,0.0,1.0
fips22029,0.187,0.0,0.813
fips22031,0.643,0.0,0.357
fips22033,0.591,0.0,0.409
fips22035,0.225,0.0,0.775
fips22037,0.918,0.0,0.082
fips22039,0.0,0.0,1.0
fips22041,0.095,0.0,0.905
fips22043,0.0,0.0,1.0
fips22045,0.0,0.0,1.0
fips22047,0.0,0.0,1.0
fips22049,0.17303636363636363,0.0,0.8269636363636363
fips22051,1.0,0.0,0.0
fips22053,0.004,0.0,0.996
fips22055,0.0,0.0,1.0
fips22057,0.0,0.0,1.0
fips22059,0.0,0.0,1.0
fips22061,0.17303636363636363,0.0,0.8269636363636363
fips22063,1.0,0.0,0.0
fips22065,0.332,0.0,0.668
fips22067,0.062,0.0,0.938
fips22069,0.361,0.0,0.639
fips22071,1.0,0.0,0.0
fips22073,0.056,0.0,0.944
fips22075,0.17303636363636363,0.0,0.8269636363636363
fips22077,0.0,0.0,1.0
fips22079,0.0,0.0,1.0
fips22081,0.345,0.0,0.655
fips22083,0.086,0.0,0.914
fips22085,0.17303636363636363,0.0,0.8269636363636363
fips22087,0.17303636363636363,0.0,0.8269636363636363
fips22089,0.0,0.0,1.0
fips22091,0.0,0.0,1.0
fips22093,0.0,0.0,1.0
fips22095,0.0,0.0,1.0
fips22097,0.001,0.0,0.999
fips22099,0.0,0.0,1.0
fips22101,0.0,0.0,1.0
fips22103,1.0,0.0,0.0
fips22105,0.6,0.0,0.4
fips22107,0.196,0.0,0.804
fips22109,0.0,0.0,1.0
fips22111,0.17303636363636363,0.0,0.8269636363636363
fips22113,0.0,0.0,1.0
fips22115,0.17303636363636363,0.0,0.8269636363636363
fips22117,0.0,0.0,1.0
fips22119,0.17303636363636363,0.0,0.8269636363636363
fips22121,0.0,0.0,1.0
fips22123,0.176,0.0,0.824
fips22125,0.0,0.0,1.0
fips22127,0.17303636363636363,0.0,0.8269636363636363
fips23001,0.871,0.0,0.129
fips23003,1.0,0.0,0.0
fips23005,0.794,0.0,0.206
fips23007,0.833,0.0,0.167
fips23009,0.936,0.0,0.064
fips23011,0.976,0.0,0.024
fips23013,0.966,0.0,0.034
fips23015,0.846,0.0,0.154
fips23017,0.927,0.0,0.073
fips23019,0.979,0.0,0.021
fips23021,1.0,0.0,0.0
fips23023,0.737,0.0,0.263
fips23025,0.85,0.0,0.15
fips23027,0.875,0.0,0.125
fips23029,0.995,0.003,0.002
fips23031,0.85,0.0,0.15
fips24001,1.0,0.0,0.0
fips24003,0.92,0.08,0.0
fips24005,0.913,0.087,0.0
fips24009,0.905,0.095,0.0
fips24011,0.909,0.085,0.006
fips24013,0.909,0.084,0.007
fips24015,0.919,0.081,0.0
fips24017,0.911,0.089,0.0
fips24019,0.909,0.085,0.006
fips24021,0.845,0.081,0.074
fips24023,1.0,0.0,0.0
fips24025,0.913,0.087,0.0
fips24027,0.895,0.105,0.0
fips24029,0.909,0.085,0.006
fips24031,0.903,0.087,0.01
fips24033,0.91,0.09,0.0
fips24035,0.909,0.085,0.006
fips24037,0.918,0.082,0.0
fips24039,0.905,0.095,0.0
fips24041,0.909,0.086,0.005
fips24043,0.915,0.085,0.0
fips24045,0.909,0.085,0.005
fips24047,0.909,0.085,0.006
fips24510,0.9149565217391304,0.07930434782608696,0.0056956521739130435
fips25001,0.195,0.008,0.797
fips25003,0.909,0.045,0.045
fips25005,0.414,0.037,0.549
fips25007,0.476,0.095,0.429
fips25009,0.902,0.066,0.033
fips25011,0.902,0.063,0.034
fips25013,0.895,0.07,0.035
fips25015,0.895,0.07,0.035
fips25017,0.885,0.061,0.055
fips25019,0.312,0.0,0.688
fips25021,0.776,0.034,0.19
fips25023,0.134,0.006,0.86
fips25025,0.0,1.0,0.0
fips25027,0.902,0.068,0.03
fips26001,0.940328125,0.057703125,0.001984375
fips26003,0.940328125,0.057703125,0.001984375
fips26005,0.939,0.058,0.003
fips26007,0.940328125,0.057703125,0.001984375
fips26009,0.939,0.058,0.003
fips26011,0.944,0.056,0.0
fips26013,0.940328125,0.057703125,0.001984375
fips26015,0.939,0.058,0.004
fips26017,0.94,0.058,0.003
fips26019,0.951,0.049,0.0
fips26021,0.939,0.058,0.003
fips26023,0.939,0.058,0.003
fips26025,0.939,0.058,0.003
fips26027,0.939,0.058,0.003
fips26029,0.9,0.1,0.0
fips26031,0.940328125,0.057703125,0.001984375
fips26033,0.940328125,0.057703125,0.001984375
fips26035,0.957,0.043,0.0
fips26037,0.939,0.058,0.003
fips26039,0.940328125,0.057703125,0.001984375
fips26041,0.943,0.057,0.0
fips26043,0.917,0.083,0.0
fips26045,0.932,0.068,0.0
fips26047,0.940328125,0.057703125,0.001984375
fips26049,0.939,0.061,0.0
fips26051,1.0,0.0,0.0
fips26053,0.940328125,0.057703125,0.001984375
fips26055,0.938,0.059,0.003
fips26057,0.939,0.058,0.003
fips26059,0.939,0.058,0.003
fips26061,0.940328125,0.057703125,0.001984375
fips26063,0.938,0.057,0.005
fips26065,0.938,0.062,0.0
fips26067,0.939,0.058,0.002
fips26069,0.940328125,0.057703125,0.001984375
fips26071,0.944,0.056,0.0
fips26073,0.94,0.058,0.002
fips26075,0.939,0.058,0.004
fips26077,0.939,0.058,0.003
fips26079,0.94,0.057,0.002
fips26081,0.938,0.058,0.003
fips26083,0.940328125,0.057703125,0.001984375
fips26085,0.940328125,0.057703125,0.001984375
fips26087,0.945,0.055,0.0
fips26089,0.94,0.056,0.005
fips26091,0.939,0.059,0.002
fips26093,0.940328125,0.057703125,0.001984375
fips26095,0.942,0.058,0.0
fips26097,0.940328125,0.057703125,0.001984375
fips26099,0.936,0.059,0.005
fips26101,0.938,0.058,0.004
fips26103,1.0,0.0,0.0
fips26105,0.94,0.058,0.002
fips26107,0.939,0.058,0.003
fips26109,0.940328125,0.057703125,0.001984375
fips26111,0.941,0.059,0.0
fips26113,0.938,0.058,0.004
fips26115,0.939,0.057,0.003
fips26117,0.939,0.058,0.003
fips26119,0.940328125,0.057703125,0.001984375
fips26121,0.941,0.057,0.002
fips26123,0.939,0.058,0.003
fips26125,0.947,0.053,0.0
fips26127,0.938,0.058,0.003
fips26129,0.947,0.053,0.0
fips26131,0.940328125,0.057703125,0.001984375
fips26133,0.939,0.056,0.006
fips26135,0.940328125,0.057703125,0.001984375
fips26137,0.946,0.054,0.0
fips26139,0.939,0.058,0.003
fips26141,0.943,0.057,0.0
fips26143,0.909,0.091,0.0
fips26145,0.942,0.058,0.0
fips26147,0.929,0.071,0.0
fips26149,0.939,0.058,0.003
fips26151,0.939,0.058,0.003
fips26153,0.917,0.083,0.0
fips26155,0.943,0.057,0.0
fips26157,0.939,0.057,0.004
fips26159,0.939,0.058,0.003
fips26161,0.94,0.057,0.004
fips26163,0.946,0.054,0.0
fips26165,0.938,0.058,0.004
fips27001,0.0,0.0,1.0
fips27003,1.0,0.0,0.0
fips27005,1.0,0.0,0.0
fips27007,0.0,0.0,1.0
fips27009,1.0,0.0,0.0
fips27011,1.0,0.0,0.0
fips27013,1.0,0.0,0.0
fips27015,1.0,0.0,0.0
fips27017,1.0,0.0,0.0
fips27019,1.0,0.0,0.0
fips27021,1.0,0.0,0.0
fips27023,1.0,0.0,0.0
fips27025,1.0,0.0,0.0
fips27027,1.0,0.0,0.0
fips27029,0.062,0.0,0.937
fips27031,0.9011842105263157,0.0,0.09880263157894738
fips27033,1.0,0.0,0.0
fips27035,0.923,0.0,0.077
fips27037,1.0,0.0,0.0
fips27039,1.0,0.0,0.0
fips27041,1.0,0.0,0.0
fips27043,1.0,0.0,0.0
fips27045,1.0,0.0,0.0
fips27047,1.0,0.0,0.0
fips27049,1.0,0.0,0.0
fips27051,1.0,0.0,0.0
fips27053,1.0,0.0,0.0
fips27055,1.0,0.0,0.0
fips27057,1.0,0.0,0.0
fips27059,1.0,0.0,0.0
fips27061,0.9,0.0,0.1
fips27063,1.0,0.0,0.0
fips27065,0.9011842105263157,0.0,0.09880263157894738
fips27067,1.0,0.0,0.0
fips27069,1.0,0.0,0.0
fips27071,0.0,0.0,1.0
fips27073,1.0,0.0,0.0
fips27075,0.9011842105263157,0.0,0.09880263157894738
fips27077,0.0,0.0,1.0
fips27079,1.0,0.0,0.0
fips27081,1.0,0.0,0.0
fips27083,1.0,0.0,0.0
fips27085,1.0,0.0,0.0
fips27087,1.0,0.0,0.0
fips27089,1.0,0.0,0.0
fips27091,1.0,0.0,0.0
fips27093,1.0,0.0,0.0
fips27095,1.0,0.0,0.0
fips27097,1.0,0.0,0.0
fips27099,1.0,0.0,0.0
fips27101,0.9011842105263157,0.0,0.09880263157894738
fips27103,1.0,0.0,0.0
fips27105,0.9011842105263157,0.0,0.09880263157894738
fips27107,1.0,0.0,0.0
fips27109,0.9011842105263157,0.0,0.09880263157894738
fips27111,1.0,0.0,0.0
fips27113,0.0,0.0,1.0
fips27115,1.0,0.0,0.0
fips27117,1.0,0.0,0.0
fips27119,0.395,0.0,0.605
fips27121,1.0,0.0,0.0
fips27123,1.0,0.0,0.0
fips27125,0.21,0.0,0.79
fips27127,1.0,0.0,0.0
fips27129,1.0,0.0,0.0
fips27131,1.0,0.0,0.0
fips27133,1.0,0.0,0.0
fips27135,0.9011842105263157,0.0,0.09880263157894738
fips27137,1.0,0.0,0.0
fips27139,1.0,0.0,0.0
fips27141,1.0,0.0,0.0
fips27143,0.9011842105263157,0.0,0.09880263157894738
fips27145,1.0,0.0,0.0
fips27147,1.0,0.0,0.0
fips27149,1.0,0.0,0.0
fips27151,1.0,0.0,0.0
fips27153,1.0,0.0,0.0
fips27155,0.9011842105263157,0.0,0.09880263157894738
fips27157,1.0,0.0,0.0
fips27159,1.0,0.0,0.0
fips27161,0.9011842105263157,0.0,0.09880263157894738
fips27163,1.0,0.0,0.0
fips27165,1.0,0.0,0.0
fips27167,1.0,0.0,0.0
fips27169,0.9011842105263157,0.0,0.09880263157894738
fips27171,1.0,0.0,0.0
fips27173,1.0,0.0,0.0
fips28001,0.0,0.0,1.0
fips28003,1.0,0.0,0.0
fips28005,0.286,0.0,0.714
fips28007,0.947,0.0,0.053
fips28009,1.0,0.0,0.0
fips28011,0.094,0.0,0.906
fips28013,1.0,0.0,0.0
fips28015,0.56,0.0,0.44
fips28017,1.0,0.0,0.0
fips28019,1.0,0.0,0.0
fips28021,1.0,0.0,0.0
fips28023,1.0,0.0,0.0
fips28025,1.0,0.0,0.0
fips28027,0.271,0.0,0.729
fips28029,1.0,0.0,0.0
fips28031,1.0,0.0,0.0
fips28033,0.314,0.0,0.686
fips28035,1.0,0.0,0.0
fips28037,1.0,0.0,0.0
fips28039,1.0,0.0,0.0
fips28041,1.0,0.0,0.0
fips28043,0.167,0.0,0.833
fips28045,1.0,0.0,0.0
fips28047,1.0,0.0,0.0
fips28049,0.5,0.0,0.5
fips28051,0.472,0.0,0.528
fips28053,0.311,0.0,0.689
fips28055,0.277,0.0,0.723
fips28057,1.0,0.0,0.0
fips28059,0.062,0.0,0.938
fips28061,1.0,0.0,0.0
fips28063,1.0,0.0,0.0
fips28065,1.0,0.0,0.0
fips28067,0.955,0.0,0.045
fips28069,1.0,0.0,0.0
fips28071,1.0,0.0,0.0
fips28073,1.0,0.0,0.0
fips28075,1.0,0.0,0.0
fips28077,0.885,0.0,0.115
fips28079,1.0,0.0,0.0
fips28081,1.0,0.0,0.0
fips28083,0.238,0.0,0.762
fips28085,1.0,0.0,0.0
fips28087,1.0,0.0,0.0
fips28089,1.0,0.0,0.0
fips28091,1.0,0.0,0.0
fips28093,1.0,0.0,0.0
fips28095,0.981,0.0,0.019
fips28097,1.0,0.0,0.0
fips28099,0.0,0.0,1.0
fips28101,0.0,0.0,1.0
fips28103,0.997,0.0,0.003
fips28105,1.0,0.0,0.0
fips28107,0.374,0.0,0.626
fips28109,0.0,0.0,1.0
fips28111,0.957,0.0,0.043
fips28113,1.0,0.0,0.0
fips28115,0.599,0.0,0.401
fips28117,1.0,0.0,0.0
fips28119,0.125,0.0,0.875
fips28121,1.0,0.0,0.0
fips28123,0.0,0.0,1.0
fips28125,0.192,0.0,0.808
fips28127,1.0,0.0,0.0
fips28129,0.846,0.0,0.154
fips28131,1.0,0.0,0.0
fips28133,0.139,0.0,0.861
fips28135,0.308,0.0,0.692
fips28137,0.17,0.0,0.83
fips28139,1.0,0.0,0.0
fips28141,1.0,0.0,0.0
fips28143,0.236,0.0,0.764
fips28145,1.0,0.0,0.0
fips28147,1.0,0.0,0.0
fips28149,0.923,0.0,0.077
fips28151,0.119,0.0,0.881
fips28153,1.0,0.0,0.0
fips28155,1.0,0.0,0.0
fips28157,0.306,0.0,0.694
fips28159,1.0,0.0,0.0
fips28161,1.0,0.0,0.0
fips28163,0.508,0.0,0.492
fips29001,0.444,0.0,0.556
fips29003,0.414,0.034,0.552
fips29005,0.416,0.045,0.539
fips29007,0.416,0.046,0.538
fips29009,0.405,0.054,0.541
fips29011,0.416,0.046,0.538
fips29013,0.416,0.046,0.539
fips29015,0.414,0.043,0.543
fips29017,0.416,0.046,0.538
fips29019,0.417,0.045,0.538
fips29021,0.409,0.045,0.545
fips29023,0.416,0.045,0.538
fips29025,0.444,0.0,0.556
fips29027,0.416,0.046,0.538
fips29029,0.4,0.0,0.6
fips29031,0.416,0.046,0.538
fips29033,0.417,0.046,0.537
fips29035,0.417,0.042,0.542
fips29037,0.416,0.046,0.537
fips29039,0.417,0.05,0.533
fips29041,0.415,0.046,0.539
fips29043,0.5,0.0,0.5
fips29045,0.416,0.044,0.539
fips29047,0.422,0.047,0.531
fips29049,0.414,0.034,0.552
fips29051,0.419,0.047,0.535
fips29053,0.419,0.041,0.541
fips29055,0.5,0.0,0.5
fips29057,0.416,0.046,0.538
fips29059,0.435,0.043,0.522
fips29061,0.429,0.071,0.5
fips29063,0.4207053571428571,0.04122321428571429,0.5380089285714286
fips29065,0.419,0.047,0.535
fips29067,0.405,0.054,0.541
fips29069,0.416,0.045,0.538
fips29071,0.417,0.047,0.535
fips29073,0.405,0.054,0.541
fips29075,0.5,0.0,0.5
fips29077,0.419,0.032,0.548
fips29079,0.415,0.038,0.547
fips29081,0.4,0.0,0.6
fips29083,0.417,0.05,0.533
fips29085,0.4,0.067,0.533
fips29087,0.417,0.045,0.538
fips29089,0.417,0.047,0.536
fips29091,0.385,0.077,0.538
fips29093,0.417,0.042,0.542
fips29095,0.412,0.059,0.529
fips29097,0.416,0.046,0.538
fips29099,0.433,0.033,0.533
fips29101,0.418,0.048,0.534
fips29103,0.414,0.034,0.552
fips29105,0.4,0.05,0.55
fips29107,0.418,0.044,0.538
fips29109,0.419,0.044,0.537
fips29111,0.416,0.045,0.54
fips29113,0.415,0.046,0.538
fips29115,0.419,0.032,0.548
fips29117,0.419,0.047,0.535
fips29119,0.433,0.033,0.533
fips29121,0.4,0.057,0.543
fips29123,0.4,0.067,0.533
fips29125,0.421,0.053,0.526
fips29127,0.416,0.045,0.539
